source_file,mode,metric_type,count_total,count_total_raw,count_total_filtered,count_isolated,mean_diam_nm,std_diam_nm,threshold,threshold_source,edge_excluded_count,diam_min_nm,diam_max_nm,iso_min_dist_nm,nx,ny,row_idx,col_idx
PEGDA01TPO10SiNPSam02_S2_P__GrID036_LOC_RC008014-5.00x5.00-Z Height_Forward-251001-CRO_44eec63b.tiff,particle_count_align_medianbg_mean,particle_count,8,283,8,5,468.45614560834326,59.93714656271129,1.084050135645784e-09,mean,4,350.0,550.0,900.0,512,512,7,13
PEGDA01TPO10SiNPSam02_S2_P__GrID037_LOC_RC010001-5.00x5.00-Z Height_Forward-251001-CRO_0c72ea68.tiff,particle_count_align_medianbg_mean,particle_count,10,300,10,6,470.40471092515946,59.48847804344778,4.0780260355037316e-10,mean,0,350.0,550.0,900.0,512,512,9,0
PEGDA01TPO10SiNPSam02_S2_P__GrID038_LOC_RC010002-5.00x5.00-Z Height_Forward-251001-CRO_48cf5878.tiff,particle_count_align_medianbg_mean,particle_count,21,374,21,1,432.28656293259803,49.06817931673818,1.8501131015373662e-10,mean,4,350.0,550.0,900.0,512,512,9,1
PEGDA01TPO10SiNPSam02_S2_P__GrID039_LOC_RC010006-5.00x5.00-Z Height_Forward-251001-CRO_24cecd9a.tiff,particle_count_align_medianbg_mean,particle_count,21,504,21,3,403.27420133366695,31.61594395200562,9.06986310761392e-10,mean,2,350.0,550.0,900.0,512,512,9,5
PEGDA01TPO10SiNPSam02_S2_P__GrID040_LOC_RC010010-5.00x5.00-Z Height_Forward-251001-CRO_11cb3cca.tiff,particle_count_align_medianbg_mean,particle_count,11,287,11,0,411.62491665593546,55.17655737055112,4.614542250990828e-10,mean,2,350.0,550.0,900.0,512,512,9,9
PEGDA01TPO10SiNPSam02_S2_P__GrID041_LOC_RC010011-5.00x5.00-Z Height_Forward-251001-CRO_35f15beb.tiff,particle_count_align_medianbg_mean,particle_count,5,133,5,3,443.0694055023149,62.41800108333347,1.3591892853322356e-10,mean,0,350.0,550.0,900.0,512,512,9,10
PEGDA01TPO10SiNPSam02_S2_P__GrID042_LOC_RC010012-5.00x5.00-Z Height_Forward-251001-CRO_06675601.tiff,particle_count_align_medianbg_mean,particle_count,4,432,4,1,442.3992938675483,74.26584633750518,1.331535204637585e-09,mean,0,350.0,550.0,900.0,512,512,9,11
PEGDA01TPO10SiNPSam02_S2_P__GrID043_LOC_RC010016-5.00x5.00-Z Height_Forward-251001-CRO_d4738654.tiff,particle_count_align_medianbg_mean,particle_count,13,157,13,0,440.60801623354746,48.08837798623899,9.551465722119488e-11,mean,4,350.0,550.0,900.0,512,512,9,15
PEGDA01TPO10SiNPSam02_S2_P__GrID044_LOC_RC010020-5.00x5.00-Z Height_Forward-251001-CRO_3b8a8d51.tiff,particle_count_align_medianbg_mean,particle_count,8,269,8,4,414.35885075983333,53.15698627550071,-2.7409496158628757e-10,mean,2,350.0,550.0,900.0,512,512,9,19
PEGDA01TPO10SiNPSam02_S2_P__GrID045_LOC_RC010021-5.00x5.00-Z Height_Forward-251001-CRO_2814d736.tiff,particle_count_align_medianbg_mean,particle_count,3,132,3,1,450.94353739503094,29.10816497327918,-4.545410617014368e-10,mean,3,350.0,550.0,900.0,512,512,9,20
PEGDA01TPO10SiNPSam02_S2_P__GrID046_LOC_RC011001-5.00x5.00-Z Height_Forward-251001-CRO_3c1d83ba.tiff,particle_count_align_medianbg_mean,particle_count,15,322,15,4,430.1589041969877,49.19487413105186,5.767808459374681e-10,mean,3,350.0,550.0,900.0,512,512,10,0
PEGDA01TPO10SiNPSam02_S2_P__GrID047_LOC_RC011002-5.00x5.00-Z Height_Forward-251001-CRO_ff9dc949.tiff,particle_count_align_medianbg_mean,particle_count,14,1057,14,1,442.3471610224095,42.852967131355314,1.3712847661232634e-09,mean,2,350.0,550.0,900.0,512,512,10,1
PEGDA01TPO10SiNPSam02_S2_P__GrID048_LOC_RC011006-5.00x5.00-Z Height_Forward-251001-CRO_062f052d.tiff,particle_count_align_medianbg_mean,particle_count,10,253,10,1,419.71143286540484,52.678795910842354,2.471241586328734e-10,mean,4,350.0,550.0,900.0,512,512,10,5
PEGDA01TPO10SiNPSam02_S2_P__GrID049_LOC_RC011010-5.00x5.00-Z Height_Forward-251001-CRO_16d44c03.tiff,particle_count_align_medianbg_mean,particle_count,8,191,8,4,426.4238435318529,43.87653971288025,7.915418712309361e-10,mean,0,350.0,550.0,900.0,512,512,10,9
PEGDA01TPO10SiNPSam02_S2_P__GrID050_LOC_RC011011-5.00x5.00-Z Height_Forward-251001-CRO_fcf6fe2e.tiff,particle_count_align_medianbg_mean,particle_count,10,252,10,2,425.44182659486523,41.037119589858726,5.727164394965775e-10,mean,3,350.0,550.0,900.0,512,512,10,10
PEGDA01TPO10SiNPSam02_S2_P__GrID051_LOC_RC011012-5.00x5.00-Z Height_Forward-251001-CRO_5b8ec6e3.tiff,particle_count_align_medianbg_mean,particle_count,8,179,8,3,450.3274172069497,56.06255333714446,6.942024878959632e-10,mean,1,350.0,550.0,900.0,512,512,10,11
PEGDA01TPO10SiNPSam02_S2_P__GrID052_LOC_RC011016-5.00x5.00-Z Height_Forward-251001-CRO_c5229d0d.tiff,particle_count_align_medianbg_mean,particle_count,9,103,9,5,475.1402632265225,52.06452501201302,-6.584677572691477e-10,mean,7,350.0,550.0,900.0,512,512,10,15
PEGDA01TPO10SiNPSam02_S2_P__GrID053_LOC_RC011020-5.00x5.00-Z Height_Forward-251001-CRO_3ad6b860.tiff,particle_count_align_medianbg_mean,particle_count,10,97,10,6,434.3259976809738,62.88122529817301,-1.1689522806539826e-09,mean,6,350.0,550.0,900.0,512,512,10,19
PEGDA01TPO10SiNPSam02_S2_P__GrID054_LOC_RC011021-5.00x5.00-Z Height_Forward-251001-CRO_0c8e549d.tiff,particle_count_align_medianbg_mean,particle_count,15,321,15,1,413.90757100801306,61.7793798944595,2.6938362424034565e-09,mean,2,350.0,550.0,900.0,512,512,10,20
PEGDA01TPO10SiNPSam02_S2_P__GrID055_LOC_RC012001-5.00x5.00-Z Height_Forward-251001-CRO_238e1d55.tiff,particle_count_align_medianbg_mean,particle_count,14,1083,14,4,461.6659446911368,67.23032845013631,5.899060899051562e-10,mean,2,350.0,550.0,900.0,512,512,11,0
PEGDA01TPO10SiNPSam02_S2_P__GrID056_LOC_RC012002-5.00x5.00-Z Height_Forward-251001-CRO_3b640111.tiff,particle_count_align_medianbg_mean,particle_count,18,638,18,3,438.84587097196777,47.70096838811946,1.030605590085986e-09,mean,0,350.0,550.0,900.0,512,512,11,1
PEGDA01TPO10SiNPSam02_S2_P__GrID057_LOC_RC012006-5.00x5.00-Z Height_Forward-251001-CRO_80e384e2.tiff,particle_count_align_medianbg_mean,particle_count,16,627,16,3,444.58380153893467,49.39058305235462,8.197385530260262e-10,mean,2,350.0,550.0,900.0,512,512,11,5
PEGDA01TPO10SiNPSam02_S2_P__GrID058_LOC_RC012010-5.00x5.00-Z Height_Forward-251001-CRO_6957759f.tiff,particle_count_align_medianbg_mean,particle_count,13,162,13,2,409.718214132841,50.65377126278603,2.436810484359115e-10,mean,7,350.0,550.0,900.0,512,512,11,9
PEGDA01TPO10SiNPSam02_S2_P__GrID059_LOC_RC012011-5.00x5.00-Z Height_Forward-251001-CRO_3c11b964.tiff,particle_count_align_medianbg_mean,particle_count,13,206,13,4,413.20561483021726,57.2129701905966,9.552872001821086e-10,mean,2,350.0,550.0,900.0,512,512,11,10
PEGDA01TPO10SiNPSam02_S2_P__GrID060_LOC_RC012012-5.00x5.00-Z Height_Forward-251001-CRO_ba40e05b.tiff,particle_count_align_medianbg_mean,particle_count,6,168,6,2,471.4098758010034,74.06872839547363,-1.2373096164414855e-10,mean,6,350.0,550.0,900.0,512,512,11,11
PEGDA01TPO10SiNPSam02_S2_P__GrID061_LOC_RC012016-5.00x5.00-Z Height_Forward-251001-CRO_ab1842c6.tiff,particle_count_align_medianbg_mean,particle_count,17,737,17,6,446.9095585021753,53.14139695634891,2.8499748318464806e-11,mean,4,350.0,550.0,900.0,512,512,11,15
PEGDA01TPO10SiNPSam02_S2_P__GrID062_LOC_RC012020-5.00x5.00-Z Height_Forward-251001-CRO_d6b551aa.tiff,particle_count_align_medianbg_mean,particle_count,2,136,2,2,470.02025747251895,36.749032039463486,-1.1152930233157553e-09,mean,2,350.0,550.0,900.0,512,512,11,19
PEGDA01TPO10SiNPSam02_S2_P__GrID063_LOC_RC012021-5.00x5.00-Z Height_Forward-251001-CRO_46a0c85f.tiff,particle_count_align_medianbg_mean,particle_count,5,302,5,1,438.1623596276696,52.2667686380874,-3.7662374293798475e-10,mean,0,350.0,550.0,900.0,512,512,11,20
PEGDA01TPO10SiNPSam02_S2_P__GrID064_LOC_RC014004-5.00x5.00-Z Height_Forward-251001-CRO_99d3f356.tiff,particle_count_align_medianbg_mean,particle_count,17,389,17,2,425.4014207175604,49.358522479196935,4.504911508852567e-10,mean,5,350.0,550.0,900.0,512,512,13,3
PEGDA01TPO10SiNPSam02_S2_P__GrID065_LOC_RC014008-5.00x5.00-Z Height_Forward-251001-CRO_78ba3437.tiff,particle_count_align_medianbg_mean,particle_count,6,130,6,2,452.02808042748353,47.92165894867506,-1.4678425327905485e-09,mean,0,350.0,550.0,900.0,512,512,13,7
PEGDA01TPO10SiNPSam02_S2_P__GrID066_LOC_RC014014-5.00x5.00-Z Height_Forward-251002-CRO_b56395ca.tiff,particle_count_align_medianbg_mean,particle_count,3,248,3,3,410.7993100512972,43.906998534451034,1.6935298198546663e-10,mean,1,350.0,550.0,900.0,512,512,13,13
PEGDA01TPO10SiNPSam02_S2_P__GrID067_LOC_RC016001-5.00x5.00-Z Height_Forward-251002-CRO_a74b17e0.tiff,particle_count_align_medianbg_mean,particle_count,3,108,3,1,403.9293879634361,50.06019384997299,-7.76031932822132e-10,mean,3,350.0,550.0,900.0,512,512,15,0
PEGDA01TPO10SiNPSam02_S2_P__GrID068_LOC_RC016005-5.00x5.00-Z Height_Forward-251002-CRO_14c4da10.tiff,particle_count_align_medianbg_mean,particle_count,15,300,15,4,457.6422427359143,61.8003681975302,9.720133871553962e-10,mean,3,350.0,550.0,900.0,512,512,15,4
PEGDA01TPO10SiNPSam02_S2_P__GrID069_LOC_RC016006-5.00x5.00-Z Height_Forward-251002-CRO_f5362d15.tiff,particle_count_align_medianbg_mean,particle_count,13,257,13,5,431.8473526972367,47.33481971175362,5.085931426070398e-10,mean,0,350.0,550.0,900.0,512,512,15,5
PEGDA01TPO10SiNPSam02_S2_P__GrID070_LOC_RC016010-5.00x5.00-Z Height_Forward-251002-CRO_c2122beb.tiff,particle_count_align_medianbg_mean,particle_count,12,600,12,0,421.11416478371353,46.47829177638124,6.169129747763051e-12,mean,0,350.0,550.0,900.0,512,512,15,9
PEGDA01TPO10SiNPSam02_S2_P__GrID071_LOC_RC016011-5.00x5.00-Z Height_Forward-251002-CRO_18a331b5.tiff,particle_count_align_medianbg_mean,particle_count,3,571,3,3,446.25521887160613,47.120856959537505,5.330493399971561e-12,mean,0,350.0,550.0,900.0,512,512,15,10
PEGDA01TPO10SiNPSam02_S2_P__GrID072_LOC_RC016012-5.00x5.00-Z Height_Forward-251002-CRO_53d11bbb.tiff,particle_count_align_medianbg_mean,particle_count,1,636,1,1,521.9952234350827,0.0,4.153395204455008e-12,mean,0,350.0,550.0,900.0,512,512,15,11
PEGDA01TPO10SiNPSam02_S2_P__GrID073_LOC_RC016016-5.00x5.00-Z Height_Forward-251002-CRO_2117a566.tiff,particle_count_align_medianbg_mean,particle_count,4,153,4,2,459.1509028892508,64.7673023059255,-5.942199250454e-10,mean,0,350.0,550.0,900.0,512,512,15,15
PEGDA01TPO10SiNPSam02_S2_P__GrID074_LOC_RC016017-5.00x5.00-Z Height_Forward-251002-CRO_6cb40ae2.tiff,particle_count_align_medianbg_mean,particle_count,1,68,1,1,409.94269109062657,0.0,1.3042850809044987e-10,mean,1,350.0,550.0,900.0,512,512,15,16
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,particle_count_align_medianbg_mean,particle_count,7,70,7,3,447.37284870037865,49.994894808233646,-2.114479028567322e-09,mean,5,350.0,550.0,900.0,512,512,15,20
PEGDA01TPO10SiNPSam02_S2_P__GrID076_LOC_RC017001-5.00x5.00-Z Height_Forward-251002-CRO_991ec5d1.tiff,particle_count_align_medianbg_mean,particle_count,11,203,11,5,419.46844797809314,45.708261706618984,8.865763460822292e-10,mean,4,350.0,550.0,900.0,512,512,16,0
PEGDA01TPO10SiNPSam02_S2_P__GrID077_LOC_RC017005-5.00x5.00-Z Height_Forward-251002-CRO_d4bb3b96.tiff,particle_count_align_medianbg_mean,particle_count,12,176,12,6,437.63484546274134,54.95240846683974,5.423802380140048e-10,mean,2,350.0,550.0,900.0,512,512,16,4
PEGDA01TPO10SiNPSam02_S2_P__GrID078_LOC_RC017006-5.00x5.00-Z Height_Forward-251002-CRO_6f3a9547.tiff,particle_count_align_medianbg_mean,particle_count,20,312,20,2,422.37116302573304,59.401041549101556,4.5497110827539797e-10,mean,1,350.0,550.0,900.0,512,512,16,5
PEGDA01TPO10SiNPSam02_S2_P__GrID079_LOC_RC017016-5.00x5.00-Z Height_Forward-251002-CRO_fa58898f.tiff,particle_count_align_medianbg_mean,particle_count,5,142,5,1,473.85685111944974,64.62907251401752,8.123278648125492e-10,mean,2,350.0,550.0,900.0,512,512,16,15
PEGDA01TPO10SiNPSam02_S2_P__GrID080_LOC_RC017017-5.00x5.00-Z Height_Forward-251002-CRO_63fa9701.tiff,particle_count_align_medianbg_mean,particle_count,18,672,18,0,427.37447224919873,54.74749836409978,1.3628975942195264e-09,mean,4,350.0,550.0,900.0,512,512,16,16
PEGDA01TPO10SiNPSam02_S2_P__GrID081_LOC_RC017021-5.00x5.00-Z Height_Forward-251002-CRO_b2f0a4b7.tiff,particle_count_align_medianbg_mean,particle_count,2,99,2,2,436.55155169230113,22.043164417435975,-2.4940988217537924e-10,mean,3,350.0,550.0,900.0,512,512,16,20
PEGDA01TPO10SiNPSam02_S2_P__GrID082_LOC_RC020001-5.00x5.00-Z Height_Forward-251002-CRO_bb7af964.tiff,particle_count_align_medianbg_mean,particle_count,6,103,6,2,428.084742308536,69.5103225904607,-4.130896999261146e-10,mean,4,350.0,550.0,900.0,512,512,19,0
PEGDA01TPO10SiNPSam02_S2_P__GrID083_LOC_RC020002-5.00x5.00-Z Height_Forward-251002-CRO_0566814c.tiff,particle_count_align_medianbg_mean,particle_count,7,189,7,2,457.99065329917636,52.997374628177255,-6.694219975546432e-11,mean,3,350.0,550.0,900.0,512,512,19,1
PEGDA01TPO10SiNPSam02_S2_P__GrID084_LOC_RC020010-5.00x5.00-Z Height_Forward-251002-CRO_841cbedf.tiff,particle_count_align_medianbg_mean,particle_count,1,220,1,1,377.24101832482984,0.0,-9.688719858361172e-11,mean,2,350.0,550.0,900.0,512,512,19,9
PEGDA01TPO10SiNPSam02_S2_P__GrID085_LOC_RC020011-5.00x5.00-Z Height_Forward-251002-CRO_f90ac371.tiff,particle_count_align_medianbg_mean,particle_count,1,71,1,1,355.8748170497485,0.0,-3.717229998711831e-10,mean,1,350.0,550.0,900.0,512,512,19,10
PEGDA01TPO10SiNPSam02_S2_P__GrID086_LOC_RC020012-5.00x5.00-Z Height_Forward-251002-CRO_0cb0a3bf.tiff,particle_count_align_medianbg_mean,particle_count,4,82,4,2,395.1437261300286,24.320975610288144,-4.668833813038417e-10,mean,0,350.0,550.0,900.0,512,512,19,11
PEGDA01TPO10SiNPSam02_S2_P__GrID087_LOC_RC020020-5.00x5.00-Z Height_Forward-251002-CRO_c4289880.tiff,particle_count_align_medianbg_mean,particle_count,9,117,9,4,458.4499481272955,43.43597387018336,-1.1784435574113668e-10,mean,5,350.0,550.0,900.0,512,512,19,19
PEGDA01TPO10SiNPSam02_S2_P__GrID088_LOC_RC020021-5.00x5.00-Z Height_Forward-251002-CRO_325405bd.tiff,particle_count_align_medianbg_mean,particle_count,24,366,24,2,443.85012699684154,49.73936393799418,6.659437379376173e-10,mean,7,350.0,550.0,900.0,512,512,19,20
PEGDA01TPO10SiNPSam02_S2_P__GrID089_LOC_RC021001-5.00x5.00-Z Height_Forward-251002-CRO_16ac54d5.tiff,particle_count_align_medianbg_mean,particle_count,8,247,8,3,430.4586210896954,55.652232989030715,6.583194548501162e-10,mean,2,350.0,550.0,900.0,512,512,20,0
PEGDA01TPO10SiNPSam02_S2_P__GrID090_LOC_RC021002-5.00x5.00-Z Height_Forward-251002-CRO_738fddb8.tiff,particle_count_align_medianbg_mean,particle_count,8,225,8,3,445.6237063998385,63.02830063342626,1.6689609680692825e-09,mean,0,350.0,550.0,900.0,512,512,20,1
