source_file,mode,metric_type,count_total,count_total_raw,count_total_filtered,count_isolated,mean_diam_nm,std_diam_nm,threshold,threshold_source,edge_excluded_count,diam_min_nm,diam_max_nm,iso_min_dist_nm,nx,ny,row_idx,col_idx
PEGDA01TPO10SiNPSam02_S2_P__GrID084_LOC_RC020010-5.00x5.00-Z Height_Forward-251002-CRO_841cbedf.tiff,particle_count_align_flatten_p95,particle_count,1,4,1,1,545.3175756054444,0.0,2.729484517293243e-07,percentile(95.0),1,350.0,550.0,900.0,512,512,19,9
PEGDA01TPO10SiNPSam02_S2_P__GrID085_LOC_RC020011-5.00x5.00-Z Height_Forward-251002-CRO_f90ac371.tiff,particle_count_align_flatten_p95,particle_count,0,3,0,0,0.0,0.0,3.05419548953282e-07,percentile(95.0),1,350.0,550.0,900.0,512,512,19,10
PEGDA01TPO10SiNPSam02_S2_P__GrID086_LOC_RC020012-5.00x5.00-Z Height_Forward-251002-CRO_0cb0a3bf.tiff,particle_count_align_flatten_p95,particle_count,0,2,0,0,0.0,0.0,1.063725148332451e-06,percentile(95.0),0,350.0,550.0,900.0,512,512,19,11
PEGDA01TPO10SiNPSam02_S2_P__GrID087_LOC_RC020020-5.00x5.00-Z Height_Forward-251002-CRO_c4289880.tiff,particle_count_align_flatten_p95,particle_count,0,8,0,0,0.0,0.0,1.8687455482737223e-07,percentile(95.0),1,350.0,550.0,900.0,512,512,19,19
PEGDA01TPO10SiNPSam02_S2_P__GrID088_LOC_RC020021-5.00x5.00-Z Height_Forward-251002-CRO_325405bd.tiff,particle_count_align_flatten_p95,particle_count,0,3,0,0,0.0,0.0,3.8479472597251816e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,19,20
PEGDA01TPO10SiNPSam02_S2_P__GrID089_LOC_RC021001-5.00x5.00-Z Height_Forward-251002-CRO_16ac54d5.tiff,particle_count_align_flatten_p95,particle_count,2,6,2,0,453.11522990806503,4.153681993152759,3.180791912582252e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,20,0
PEGDA01TPO10SiNPSam02_S2_P__GrID090_LOC_RC021002-5.00x5.00-Z Height_Forward-251002-CRO_738fddb8.tiff,particle_count_align_flatten_p95,particle_count,2,7,2,2,380.57107024642346,9.332549544837633,5.269208972581522e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,20,1
PEGDA01TPO10SiNPSam02_S2_P__GrID091_LOC_RC021005-5.00x5.00-Z Height_Forward-251002-CRO_a877c9ce.tiff,particle_count_align_flatten_p95,particle_count,2,16,2,2,369.63239499375726,14.782663559838909,1.4129315922255167e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,20,4
PEGDA01TPO10SiNPSam02_S2_P__GrID092_LOC_RC021006-5.00x5.00-Z Height_Forward-251002-CRO_a15843da.tiff,particle_count_align_flatten_p95,particle_count,0,2,0,0,0.0,0.0,3.740591885932573e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,20,5
PEGDA01TPO10SiNPSam02_S2_P__GrID093_LOC_RC021010-5.00x5.00-Z Height_Forward-251002-CRO_24ca1825.tiff,particle_count_align_flatten_p95,particle_count,1,17,1,1,534.8632337677037,0.0,-1.3927207353768855e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,20,9
PEGDA01TPO10SiNPSam02_S2_P__GrID094_LOC_RC021011-5.00x5.00-Z Height_Forward-251002-CRO_48ff9293.tiff,particle_count_align_flatten_p95,particle_count,0,7,0,0,0.0,0.0,2.514538143443417e-09,percentile(95.0),3,350.0,550.0,900.0,512,512,20,10
PEGDA01TPO10SiNPSam02_S2_P__GrID095_LOC_RC021012-5.00x5.00-Z Height_Forward-251002-CRO_b6b23231.tiff,particle_count_align_flatten_p95,particle_count,0,2,0,0,0.0,0.0,6.640924231015544e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,20,11
PEGDA01TPO10SiNPSam02_S2_P__GrID096_LOC_RC021016-5.00x5.00-Z Height_Forward-251002-CRO_c78a4cad.tiff,particle_count_align_flatten_p95,particle_count,3,22,3,1,394.78302883223796,24.145167969230634,3.436051299193182e-07,percentile(95.0),1,350.0,550.0,900.0,512,512,20,15
PEGDA01TPO10SiNPSam02_S2_P__GrID097_LOC_RC021017-5.00x5.00-Z Height_Forward-251002-CRO_54545bd0.tiff,particle_count_align_flatten_p95,particle_count,0,7,0,0,0.0,0.0,9.338986351056941e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,20,16
PEGDA01TPO10SiNPSam02_S2_P__GrID098_LOC_RC021020-5.00x5.00-Z Height_Forward-251002-CRO_da77fb7a.tiff,particle_count_align_flatten_p95,particle_count,0,3,0,0,0.0,0.0,3.566015814465482e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,20,19
PEGDA01TPO10SiNPSam02_S2_P__GrID099_LOC_RC021021-5.00x5.00-Z Height_Forward-251002-CRO_963702ed.tiff,particle_count_align_flatten_p95,particle_count,0,3,0,0,0.0,0.0,2.2968113302070025e-07,percentile(95.0),0,350.0,550.0,900.0,512,512,20,20
