source_file,channel,direction,grid_id,date_code,mode,metric_type,avg_value,std_value,units,n_valid,nx,ny,row_idx,col_idx
PEGDA01TPO000SiNP_Sam01_S1_P__GrID009_LOC_RC001017-5.00x5.00-Modulus_Backward-251027-CRO_b6d95952.tiff,Modulus,Backward,9,251027,modulus_gwy_stats,modulus,46584977.063463815,33415876.239848003,kPa,256933,512,512,0,16
PEGDA01TPO000SiNP_Sam01_S1_P__GrID010_LOC_RC001020-5.00x5.00-Modulus_Backward-251027-CRO_5ee6b084.tiff,Modulus,Backward,10,251027,modulus_gwy_stats,modulus,66715122.77253098,38351986.95138783,kPa,252892,512,512,0,19
PEGDA01TPO000SiNP_Sam01_S1_P__GrID011_LOC_RC001021-5.00x5.00-Modulus_Backward-251027-CRO_1a1d5848.tiff,Modulus,Backward,11,251027,modulus_gwy_stats,modulus,2756309485.349634,499955774.57489794,kPa,1534,512,512,0,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID012_LOC_RC002001-5.00x5.00-Modulus_Backward-251028-CRO_f9f6e61c.tiff,Modulus,Backward,12,251028,modulus_gwy_stats,modulus,37864292.965015434,8514277.238804698,kPa,262142,512,512,1,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID013_LOC_RC002002-5.00x5.00-Modulus_Backward-251028-CRO_b5c1a689.tiff,Modulus,Backward,13,251028,modulus_gwy_stats,modulus,69247803.52144204,40859043.88024975,kPa,245494,512,512,1,1
PEGDA01TPO000SiNP_Sam01_S1_P__GrID014_LOC_RC002010-5.00x5.00-Modulus_Backward-251028-CRO_c47e5654.tiff,Modulus,Backward,14,251028,modulus_gwy_stats,modulus,1174970045.3414779,641487426.2698466,kPa,42121,512,512,1,9
PEGDA01TPO000SiNP_Sam01_S1_P__GrID015_LOC_RC002011-5.00x5.00-Modulus_Backward-251028-CRO_baeefa9a.tiff,Modulus,Backward,15,251028,modulus_gwy_stats,modulus,37946921.48675707,12287451.020476932,kPa,261061,512,512,1,10
PEGDA01TPO000SiNP_Sam01_S1_P__GrID016_LOC_RC002012-5.00x5.00-Modulus_Backward-251028-CRO_04074076.tiff,Modulus,Backward,16,251028,modulus_gwy_stats,modulus,50729727.336910695,30030187.04421712,kPa,252414,512,512,1,11
PEGDA01TPO000SiNP_Sam01_S1_P__GrID017_LOC_RC002020-5.00x5.00-Modulus_Backward-251028-CRO_622c386a.tiff,Modulus,Backward,17,251028,modulus_gwy_stats,modulus,42124396.97058869,19605609.48839984,kPa,258588,512,512,1,19
PEGDA01TPO000SiNP_Sam01_S1_P__GrID018_LOC_RC002021-5.00x5.00-Modulus_Backward-251028-CRO_dc455bee.tiff,Modulus,Backward,18,251028,modulus_gwy_stats,modulus,33306819.16827648,7468969.232504184,kPa,262144,512,512,1,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID019_LOC_RC003008-5.00x5.00-Modulus_Backward-251028-CRO_1253b746.tiff,Modulus,Backward,19,251028,modulus_gwy_stats,modulus,nan,nan,kPa,0,512,512,2,7
PEGDA01TPO000SiNP_Sam01_S1_P__GrID020_LOC_RC003014-5.00x5.00-Modulus_Backward-251028-CRO_5e8cfd64.tiff,Modulus,Backward,20,251028,modulus_gwy_stats,modulus,133627427.86891407,76245267.74666539,kPa,245421,512,512,2,13
PEGDA01TPO000SiNP_Sam01_S1_P__GrID021_LOC_RC005001-5.00x5.00-Modulus_Backward-251028-CRO_b62dc46b.tiff,Modulus,Backward,21,251028,modulus_gwy_stats,modulus,67144538.40755445,47321694.244171955,kPa,250852,512,512,4,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID022_LOC_RC005005-5.00x5.00-Modulus_Backward-251028-CRO_197891c8.tiff,Modulus,Backward,22,251028,modulus_gwy_stats,modulus,178463466.26605657,84884338.66493239,kPa,248307,512,512,4,4
PEGDA01TPO000SiNP_Sam01_S1_P__GrID023_LOC_RC005006-5.00x5.00-Modulus_Backward-251028-CRO_211fd865.tiff,Modulus,Backward,23,251028,modulus_gwy_stats,modulus,nan,nan,kPa,0,512,512,4,5
PEGDA01TPO000SiNP_Sam01_S1_P__GrID024_LOC_RC005016-5.00x5.00-Modulus_Backward-251028-CRO_6ccfa220.tiff,Modulus,Backward,24,251028,modulus_gwy_stats,modulus,35165645.59605502,10703474.540712407,kPa,262139,512,512,4,15
PEGDA01TPO000SiNP_Sam01_S1_P__GrID025_LOC_RC005017-5.00x5.00-Modulus_Backward-251029-CRO_0147ead6.tiff,Modulus,Backward,25,251029,modulus_gwy_stats,modulus,178326138.67893875,51383655.54375611,kPa,253580,512,512,4,16
PEGDA01TPO000SiNP_Sam01_S1_P__GrID026_LOC_RC006001-5.00x5.00-Modulus_Backward-251029-CRO_c5d55fbc.tiff,Modulus,Backward,26,251029,modulus_gwy_stats,modulus,448910290.9971384,109511444.21195766,kPa,256571,512,512,5,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID027_LOC_RC006005-5.00x5.00-Modulus_Backward-251029-CRO_f225bd9c.tiff,Modulus,Backward,27,251029,modulus_gwy_stats,modulus,110643482.84215587,82066380.52036366,kPa,244851,512,512,5,4
PEGDA01TPO000SiNP_Sam01_S1_P__GrID028_LOC_RC006006-5.00x5.00-Modulus_Backward-251029-CRO_8fc9e36d.tiff,Modulus,Backward,28,251029,modulus_gwy_stats,modulus,1248730986.3791668,135752613.98870498,kPa,7875,512,512,5,5
PEGDA01TPO000SiNP_Sam01_S1_P__GrID029_LOC_RC006010-5.00x5.00-Modulus_Backward-251029-CRO_d0566188.tiff,Modulus,Backward,29,251029,modulus_gwy_stats,modulus,94579690.41794364,50534796.426505126,kPa,248583,512,512,5,9
PEGDA01TPO000SiNP_Sam01_S1_P__GrID030_LOC_RC006011-5.00x5.00-Modulus_Backward-251029-CRO_238ec1b5.tiff,Modulus,Backward,30,251029,modulus_gwy_stats,modulus,60983125.49823252,32878445.250598483,kPa,253123,512,512,5,10
PEGDA01TPO000SiNP_Sam01_S1_P__GrID031_LOC_RC006012-5.00x5.00-Modulus_Backward-251029-CRO_c4ebe72d.tiff,Modulus,Backward,31,251029,modulus_gwy_stats,modulus,47936256.797157794,40626729.24879841,kPa,251478,512,512,5,11
PEGDA01TPO000SiNP_Sam01_S1_P__GrID032_LOC_RC006016-5.00x5.00-Modulus_Backward-251029-CRO_fa75bd50.tiff,Modulus,Backward,32,251029,modulus_gwy_stats,modulus,46769897.26472232,32302481.16049332,kPa,254505,512,512,5,15
PEGDA01TPO000SiNP_Sam01_S1_P__GrID033_LOC_RC006017-5.00x5.00-Modulus_Backward-251029-CRO_8928b090.tiff,Modulus,Backward,33,251029,modulus_gwy_stats,modulus,40829149.5327642,23531842.70036833,kPa,257095,512,512,5,16
PEGDA01TPO000SiNP_Sam01_S1_P__GrID034_LOC_RC006021-5.00x5.00-Modulus_Backward-251029-CRO_5d1db617.tiff,Modulus,Backward,34,251029,modulus_gwy_stats,modulus,45186731.12127605,27221583.938787557,kPa,255151,512,512,5,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID035_LOC_RC007003-5.00x5.00-Modulus_Backward-251029-CRO_898e3fc2.tiff,Modulus,Backward,35,251029,modulus_gwy_stats,modulus,736917967.4116279,179965665.9243851,kPa,253303,512,512,6,2
PEGDA01TPO000SiNP_Sam01_S1_P__GrID036_LOC_RC007021-5.00x5.00-Modulus_Backward-251029-CRO_6f7fed9d.tiff,Modulus,Backward,36,251029,modulus_gwy_stats,modulus,7071445821.573961,728662553.1270541,kPa,361,512,512,6,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID037_LOC_RC008008-5.00x5.00-Modulus_Backward-251030-CRO_93fac9b5.tiff,Modulus,Backward,37,251030,modulus_gwy_stats,modulus,378106718.54935426,142538374.28351778,kPa,239929,512,512,7,7
PEGDA01TPO000SiNP_Sam01_S1_P__GrID038_LOC_RC008014-5.00x5.00-Modulus_Backward-251030-CRO_9c5f55c3.tiff,Modulus,Backward,38,251030,modulus_gwy_stats,modulus,201132820.33391452,70285721.19156681,kPa,240742,512,512,7,13
PEGDA01TPO000SiNP_Sam01_S1_P__GrID039_LOC_RC008019-5.00x5.00-Modulus_Backward-251030-CRO_797a422a.tiff,Modulus,Backward,39,251030,modulus_gwy_stats,modulus,3986245516.240613,196441963.198688,kPa,54,512,512,7,18
PEGDA01TPO000SiNP_Sam01_S1_P__GrID040_LOC_RC010001-5.00x5.00-Modulus_Backward-251030-CRO_0aca7b9f.tiff,Modulus,Backward,40,251030,modulus_gwy_stats,modulus,456691782.5793306,100519863.52683213,kPa,252221,512,512,9,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID041_LOC_RC010002-5.00x5.00-Modulus_Backward-251030-CRO_9564d462.tiff,Modulus,Backward,41,251030,modulus_gwy_stats,modulus,49233518.70825918,33848022.9643202,kPa,255831,512,512,9,1
PEGDA01TPO000SiNP_Sam01_S1_P__GrID042_LOC_RC010006-5.00x5.00-Modulus_Backward-251030-CRO_1f2056b1.tiff,Modulus,Backward,42,251030,modulus_gwy_stats,modulus,48654508.549738795,20781954.247567706,kPa,259854,512,512,9,5
PEGDA01TPO000SiNP_Sam01_S1_P__GrID043_LOC_RC010010-5.00x5.00-Modulus_Backward-251030-CRO_7b0f35d6.tiff,Modulus,Backward,43,251030,modulus_gwy_stats,modulus,39311402.99140794,22751961.63687902,kPa,257946,512,512,9,9
PEGDA01TPO000SiNP_Sam01_S1_P__GrID044_LOC_RC010011-5.00x5.00-Modulus_Backward-251030-CRO_47d42e1c.tiff,Modulus,Backward,44,251030,modulus_gwy_stats,modulus,122757568.29205416,51623769.38088984,kPa,255452,512,512,9,10
PEGDA01TPO000SiNP_Sam01_S1_P__GrID045_LOC_RC010012-5.00x5.00-Modulus_Backward-251030-CRO_4f9d30ad.tiff,Modulus,Backward,45,251030,modulus_gwy_stats,modulus,22784475763.201794,999264638.2005634,kPa,6,512,512,9,11
PEGDA01TPO000SiNP_Sam01_S1_P__GrID046_LOC_RC010016-5.00x5.00-Modulus_Backward-251030-CRO_de9fea9a.tiff,Modulus,Backward,46,251030,modulus_gwy_stats,modulus,53022366.230564915,36142442.32680501,kPa,246006,512,512,9,15
PEGDA01TPO000SiNP_Sam01_S1_P__GrID047_LOC_RC010020-5.00x5.00-Modulus_Backward-251030-CRO_e815be7f.tiff,Modulus,Backward,47,251030,modulus_gwy_stats,modulus,46978781.06653298,24270910.079939727,kPa,253421,512,512,9,19
PEGDA01TPO000SiNP_Sam01_S1_P__GrID048_LOC_RC010021-5.00x5.00-Modulus_Backward-251030-CRO_d7300cdb.tiff,Modulus,Backward,48,251030,modulus_gwy_stats,modulus,57732967.52501184,26725840.437856298,kPa,253822,512,512,9,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID049_LOC_RC011001-5.00x5.00-Modulus_Backward-251030-CRO_d87f86f9.tiff,Modulus,Backward,49,251030,modulus_gwy_stats,modulus,533483941.1158724,77761231.78383562,kPa,257268,512,512,10,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID050_LOC_RC011002-5.00x5.00-Modulus_Backward-251031-CRO_dc9866b7.tiff,Modulus,Backward,50,251031,modulus_gwy_stats,modulus,529267042.08059466,86605057.44227237,kPa,256840,512,512,10,1
PEGDA01TPO000SiNP_Sam01_S1_P__GrID051_LOC_RC011006-5.00x5.00-Modulus_Backward-251031-CRO_49ccf70c.tiff,Modulus,Backward,51,251031,modulus_gwy_stats,modulus,34377372.783729106,12028005.836594107,kPa,260603,512,512,10,5
PEGDA01TPO000SiNP_Sam01_S1_P__GrID052_LOC_RC011010-5.00x5.00-Modulus_Backward-251031-CRO_685b799b.tiff,Modulus,Backward,52,251031,modulus_gwy_stats,modulus,210468731.13082677,57700890.2085223,kPa,244387,512,512,10,9
PEGDA01TPO000SiNP_Sam01_S1_P__GrID053_LOC_RC011011-5.00x5.00-Modulus_Backward-251031-CRO_455aa989.tiff,Modulus,Backward,53,251031,modulus_gwy_stats,modulus,143670225.40561748,56038228.35864846,kPa,243956,512,512,10,10
PEGDA01TPO000SiNP_Sam01_S1_P__GrID054_LOC_RC011012-5.00x5.00-Modulus_Backward-251031-CRO_dcea5ca1.tiff,Modulus,Backward,54,251031,modulus_gwy_stats,modulus,115048998.78465584,69974910.74244422,kPa,246465,512,512,10,11
PEGDA01TPO000SiNP_Sam01_S1_P__GrID055_LOC_RC011016-5.00x5.00-Modulus_Backward-251031-CRO_7b1d54b1.tiff,Modulus,Backward,55,251031,modulus_gwy_stats,modulus,33518615.09320387,9166026.128572993,kPa,262144,512,512,10,15
PEGDA01TPO000SiNP_Sam01_S1_P__GrID056_LOC_RC011020-5.00x5.00-Modulus_Backward-251031-CRO_94169c24.tiff,Modulus,Backward,56,251031,modulus_gwy_stats,modulus,48171594.15889759,34999741.06117408,kPa,251807,512,512,10,19
PEGDA01TPO000SiNP_Sam01_S1_P__GrID057_LOC_RC011021-5.00x5.00-Modulus_Backward-251031-CRO_75498239.tiff,Modulus,Backward,57,251031,modulus_gwy_stats,modulus,46654063.85052519,15739310.793996897,kPa,258612,512,512,10,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID058_LOC_RC012001-5.00x5.00-Modulus_Backward-251031-CRO_ce88c88f.tiff,Modulus,Backward,58,251031,modulus_gwy_stats,modulus,290145566.6802459,59435878.50581791,kPa,255923,512,512,11,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID059_LOC_RC012002-5.00x5.00-Modulus_Backward-251031-CRO_2e458130.tiff,Modulus,Backward,59,251031,modulus_gwy_stats,modulus,37172389.283679,15640004.973021716,kPa,259661,512,512,11,1
PEGDA01TPO000SiNP_Sam01_S1_P__GrID060_LOC_RC012006-5.00x5.00-Modulus_Backward-251031-CRO_10276a16.tiff,Modulus,Backward,60,251031,modulus_gwy_stats,modulus,294747471.6144467,115827737.89313507,kPa,247805,512,512,11,5
PEGDA01TPO000SiNP_Sam01_S1_P__GrID061_LOC_RC012010-5.00x5.00-Modulus_Backward-251031-CRO_300a166c.tiff,Modulus,Backward,61,251031,modulus_gwy_stats,modulus,841726449.7363061,132719808.07632317,kPa,254370,512,512,11,9
PEGDA01TPO000SiNP_Sam01_S1_P__GrID062_LOC_RC012011-5.00x5.00-Modulus_Backward-251031-CRO_70589138.tiff,Modulus,Backward,62,251031,modulus_gwy_stats,modulus,151864516.62922937,299475513.72799194,kPa,253692,512,512,11,10
PEGDA01TPO000SiNP_Sam01_S1_P__GrID063_LOC_RC012012-5.00x5.00-Modulus_Backward-251101-CRO_3ea84ce5.tiff,Modulus,Backward,63,251101,modulus_gwy_stats,modulus,54490189.59952243,37704372.411695056,kPa,246604,512,512,11,11
PEGDA01TPO000SiNP_Sam01_S1_P__GrID064_LOC_RC012016-5.00x5.00-Modulus_Backward-251101-CRO_f392dff8.tiff,Modulus,Backward,64,251101,modulus_gwy_stats,modulus,276094989.9848089,160523990.29444107,kPa,242673,512,512,11,15
PEGDA01TPO000SiNP_Sam01_S1_P__GrID065_LOC_RC012020-5.00x5.00-Modulus_Backward-251101-CRO_0a7fad5a.tiff,Modulus,Backward,65,251101,modulus_gwy_stats,modulus,194120361.04045177,66319567.506381415,kPa,246289,512,512,11,19
PEGDA01TPO000SiNP_Sam01_S1_P__GrID066_LOC_RC012021-5.00x5.00-Modulus_Backward-251101-CRO_db24f799.tiff,Modulus,Backward,66,251101,modulus_gwy_stats,modulus,nan,nan,kPa,0,512,512,11,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID067_LOC_RC014003-5.00x5.00-Modulus_Backward-251101-CRO_7075b21b.tiff,Modulus,Backward,67,251101,modulus_gwy_stats,modulus,732169072.9078882,146389489.769154,kPa,252218,512,512,13,2
PEGDA01TPO000SiNP_Sam01_S1_P__GrID068_LOC_RC014008-5.00x5.00-Modulus_Backward-251101-CRO_c3cea234.tiff,Modulus,Backward,68,251101,modulus_gwy_stats,modulus,129141927.59079343,44334321.555889994,kPa,255716,512,512,13,7
PEGDA01TPO000SiNP_Sam01_S1_P__GrID069_LOC_RC014014-5.00x5.00-Modulus_Backward-251101-CRO_d47b1701.tiff,Modulus,Backward,69,251101,modulus_gwy_stats,modulus,38353537.93417353,15341894.014940167,kPa,260584,512,512,13,13
PEGDA01TPO000SiNP_Sam01_S1_P__GrID070_LOC_RC014019-5.00x5.00-Modulus_Backward-251101-CRO_3965c473.tiff,Modulus,Backward,70,251101,modulus_gwy_stats,modulus,79552930.18723205,56789529.451388806,kPa,248279,512,512,13,18
PEGDA01TPO000SiNP_Sam01_S1_P__GrID071_LOC_RC016001-5.00x5.00-Modulus_Backward-251101-CRO_fff4ad04.tiff,Modulus,Backward,71,251101,modulus_gwy_stats,modulus,69157821.57716359,47105793.95992785,kPa,250729,512,512,15,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID072_LOC_RC016005-5.00x5.00-Modulus_Backward-251101-CRO_d553c811.tiff,Modulus,Backward,72,251101,modulus_gwy_stats,modulus,49602870.41566886,29483235.63754844,kPa,257539,512,512,15,4
PEGDA01TPO000SiNP_Sam01_S1_P__GrID073_LOC_RC016006-5.00x5.00-Modulus_Backward-251101-CRO_127ea445.tiff,Modulus,Backward,73,251101,modulus_gwy_stats,modulus,68546554.95368783,47618298.47781855,kPa,251131,512,512,15,5
PEGDA01TPO000SiNP_Sam01_S1_P__GrID074_LOC_RC016010-5.00x5.00-Modulus_Backward-251101-CRO_a0c9fbee.tiff,Modulus,Backward,74,251101,modulus_gwy_stats,modulus,473203282.1292555,275214926.71289116,kPa,244446,512,512,15,9
PEGDA01TPO000SiNP_Sam01_S1_P__GrID075_LOC_RC016011-5.00x5.00-Modulus_Backward-251101-CRO_d1009cff.tiff,Modulus,Backward,75,251101,modulus_gwy_stats,modulus,38052537.14476545,12162319.396684542,kPa,262144,512,512,15,10
PEGDA01TPO000SiNP_Sam01_S1_P__GrID076_LOC_RC016012-5.00x5.00-Modulus_Backward-251102-CRO_be40d91a.tiff,Modulus,Backward,76,251102,modulus_gwy_stats,modulus,44723159.56976888,18172178.895714235,kPa,260280,512,512,15,11
PEGDA01TPO000SiNP_Sam01_S1_P__GrID077_LOC_RC016016-5.00x5.00-Modulus_Backward-251102-CRO_3634df40.tiff,Modulus,Backward,77,251102,modulus_gwy_stats,modulus,41184226.594773956,10628969.532753153,kPa,262144,512,512,15,15
PEGDA01TPO000SiNP_Sam01_S1_P__GrID078_LOC_RC016017-5.00x5.00-Modulus_Backward-251102-CRO_91b19784.tiff,Modulus,Backward,78,251102,modulus_gwy_stats,modulus,152767417.30751285,32329186.046508476,kPa,259855,512,512,15,16
PEGDA01TPO000SiNP_Sam01_S1_P__GrID079_LOC_RC016021-5.00x5.00-Modulus_Backward-251102-CRO_8280eede.tiff,Modulus,Backward,79,251102,modulus_gwy_stats,modulus,36642101.37230597,17959742.51296575,kPa,257200,512,512,15,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID080_LOC_RC017001-5.00x5.00-Modulus_Backward-251102-CRO_18ee99bd.tiff,Modulus,Backward,80,251102,modulus_gwy_stats,modulus,228772825.13017055,111405232.09379852,kPa,246961,512,512,16,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID081_LOC_RC017005-5.00x5.00-Modulus_Backward-251102-CRO_0f2f14a7.tiff,Modulus,Backward,81,251102,modulus_gwy_stats,modulus,4412418207.623197,337671899.64772713,kPa,302,512,512,16,4
PEGDA01TPO000SiNP_Sam01_S1_P__GrID082_LOC_RC017006-5.00x5.00-Modulus_Backward-251102-CRO_6646514c.tiff,Modulus,Backward,82,251102,modulus_gwy_stats,modulus,59656276.92234309,49443910.07575286,kPa,247415,512,512,16,5
PEGDA01TPO000SiNP_Sam01_S1_P__GrID083_LOC_RC017016-5.00x5.00-Modulus_Backward-251102-CRO_97bc69ab.tiff,Modulus,Backward,83,251102,modulus_gwy_stats,modulus,627072732.3432803,153648141.43366846,kPa,256466,512,512,16,15
PEGDA01TPO000SiNP_Sam01_S1_P__GrID084_LOC_RC017017-5.00x5.00-Modulus_Backward-251102-CRO_fde8ffd4.tiff,Modulus,Backward,84,251102,modulus_gwy_stats,modulus,29433615.584036253,16077925.347133853,kPa,261180,512,512,16,16
PEGDA01TPO000SiNP_Sam01_S1_P__GrID085_LOC_RC017021-5.00x5.00-Modulus_Backward-251102-CRO_0cd31c1b.tiff,Modulus,Backward,85,251102,modulus_gwy_stats,modulus,136299961.4202167,60614012.17863528,kPa,251229,512,512,16,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID086_LOC_RC019008-5.00x5.00-Modulus_Backward-251102-CRO_01de43bd.tiff,Modulus,Backward,86,251102,modulus_gwy_stats,modulus,63505926.88267089,44909963.4481688,kPa,252721,512,512,18,7
PEGDA01TPO000SiNP_Sam01_S1_P__GrID087_LOC_RC019014-5.00x5.00-Modulus_Backward-251102-CRO_d5cfba62.tiff,Modulus,Backward,87,251102,modulus_gwy_stats,modulus,35615385.86562051,26144356.792800326,kPa,253885,512,512,18,13
PEGDA01TPO000SiNP_Sam01_S1_P__GrID088_LOC_RC020001-5.00x5.00-Modulus_Backward-251102-CRO_230075e7.tiff,Modulus,Backward,88,251102,modulus_gwy_stats,modulus,1056714034.7699623,347675578.96206725,kPa,67036,512,512,19,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID089_LOC_RC020002-5.00x5.00-Modulus_Backward-251102-CRO_db04b8f4.tiff,Modulus,Backward,89,251102,modulus_gwy_stats,modulus,170648387.468695,40516794.715376556,kPa,257328,512,512,19,1
PEGDA01TPO000SiNP_Sam01_S1_P__GrID090_LOC_RC020010-5.00x5.00-Modulus_Backward-251103-CRO_fa35efcd.tiff,Modulus,Backward,90,251103,modulus_gwy_stats,modulus,12453783189.602596,1077519350.0066085,kPa,264,512,512,19,9
PEGDA01TPO000SiNP_Sam01_S1_P__GrID091_LOC_RC020011-5.00x5.00-Modulus_Backward-251103-CRO_d9f042dd.tiff,Modulus,Backward,91,251103,modulus_gwy_stats,modulus,290702848.6101943,103658431.18476112,kPa,250027,512,512,19,10
PEGDA01TPO000SiNP_Sam01_S1_P__GrID092_LOC_RC020012-5.00x5.00-Modulus_Backward-251103-CRO_edff3c04.tiff,Modulus,Backward,92,251103,modulus_gwy_stats,modulus,101235465.32151735,108066319.70575444,kPa,247698,512,512,19,11
PEGDA01TPO000SiNP_Sam01_S1_P__GrID093_LOC_RC020020-5.00x5.00-Modulus_Backward-251103-CRO_43b5d981.tiff,Modulus,Backward,93,251103,modulus_gwy_stats,modulus,90236297.91046707,34831047.08425586,kPa,248405,512,512,19,19
PEGDA01TPO000SiNP_Sam01_S1_P__GrID094_LOC_RC020021-5.00x5.00-Modulus_Backward-251103-CRO_f999aea1.tiff,Modulus,Backward,94,251103,modulus_gwy_stats,modulus,370198169.88698107,80963924.21279638,kPa,255583,512,512,19,20
PEGDA01TPO000SiNP_Sam01_S1_P__GrID095_LOC_RC021001-5.00x5.00-Modulus_Backward-251103-CRO_3886dac5.tiff,Modulus,Backward,95,251103,modulus_gwy_stats,modulus,1791236573.806309,126786878.94949695,kPa,484,512,512,20,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID096_LOC_RC021002-5.00x5.00-Modulus_Backward-251103-CRO_7910925f.tiff,Modulus,Backward,96,251103,modulus_gwy_stats,modulus,1275130578.6087134,1265809045.6055684,kPa,33978,512,512,20,1
PEGDA01TPO000SiNP_Sam01_S1_P__GrID097_LOC_RC021005-5.00x5.00-Modulus_Backward-251103-CRO_977d0d19.tiff,Modulus,Backward,97,251103,modulus_gwy_stats,modulus,1223500940.464193,593811535.3485435,kPa,10881,512,512,20,4
PEGDA01TPO000SiNP_Sam01_S1_P__GrID098_LOC_RC021006-5.00x5.00-Modulus_Backward-251103-CRO_224461c7.tiff,Modulus,Backward,98,251103,modulus_gwy_stats,modulus,371560451.4154126,54147690.006242536,kPa,256639,512,512,20,5
PEGDA01TPO000SiNP_Sam01_S1_P__GrID099_LOC_RC021010-5.00x5.00-Modulus_Backward-251103-CRO_7968f355.tiff,Modulus,Backward,99,251103,modulus_gwy_stats,modulus,1226465061.1037033,185300715.4145811,kPa,5027,512,512,20,9
PEGDA01TPO000SiNP_Sam01_S1_P__GrID100_LOC_RC021011-5.00x5.00-Modulus_Backward-251103-CRO_48a14019.tiff,Modulus,Backward,100,251103,modulus_gwy_stats,modulus,112195502.50472084,57229593.16551321,kPa,247578,512,512,20,10
PEGDA01TPO000SiNP_Sam01_S1_P__GrID101_LOC_RC021012-5.00x5.00-Modulus_Backward-251103-CRO_736e0c21.tiff,Modulus,Backward,101,251103,modulus_gwy_stats,modulus,364857714.4302563,154177179.3684431,kPa,250517,512,512,20,11
PEGDA01TPO000SiNP_Sam01_S1_P__GrID102_LOC_RC021016-5.00x5.00-Modulus_Backward-251103-CRO_02c0dbcb.tiff,Modulus,Backward,102,251103,modulus_gwy_stats,modulus,47188537.215458855,31199205.11258753,kPa,252154,512,512,20,15
