source_file,particle_id,diameter_px,diameter_nm,center_x_nm,center_y_nm,center_x_px,center_y_px,kept,isolated
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,1,55.74923971408518,544.4261690828631,180.255994597501,368.5433256093814,18.4582138467841,37.738836542400655,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,2,5.527906391541368,53.98346085489617,1088.0533854166665,8.951822916666666,111.41666666666666,0.9166666666666666,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,3,30.52886088189566,298.1334070497623,1675.6051485655735,66.82515795765026,171.58196721311472,6.8428961748633865,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,4,80.241961452383,783.6129048084276,2550.874136407455,366.18390195521056,261.2095115681234,37.497231560213564,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,5,31.453253031430968,307.16067413506806,3499.870545768983,116.99269023487773,358.3867438867439,11.980051480051479,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,6,71.66762395574202,699.8791401927931,4212.966639036936,477.176906451413,431.4077838373822,48.86291522062469,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,7,45.21971593060566,441.59878838482086,4859.772678627022,268.9560145547945,497.6407222914071,27.541095890410954,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,8,47.9793403131095,468.54824524521,1148.438580268252,254.63543107024333,117.600110619469,26.074668141592916,1,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,9,25.332049473868512,247.38329564324718,4518.422929067459,193.99491567460313,462.68650793650784,19.86507936507936,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,10,73.5872800404978,718.6257816454863,710.0330373412884,732.4735388990124,72.70738302374792,75.00529038325887,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,11,50.12087012176141,489.4616222828263,1796.1647277306133,445.0486845856563,183.9272681196148,45.57298530157121,1,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,12,189.1541816788696,1847.208805457711,2618.294521046849,1756.2133923726021,268.1133589551973,179.83625137895447,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,13,71.90706356937054,702.2174176696342,1526.6538317994334,976.8186041769268,156.329352376262,100.0262250677173,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,14,51.733446850498105,505.20944189939553,3917.999412761655,880.2814284015222,401.2031398667935,90.14081826831588,1,1
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,15,2.763953195770684,26.991730427448086,4991.861979166666,673.828125,511.16666666666663,69.0,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,16,6.180387232371033,60.35534406612337,4987.630208333333,777.6692708333334,510.7333333333333,79.63333333333334,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,17,8.667244841319219,84.641062903508,22.262314618644066,850.0231726694915,2.2796610169491522,87.04237288135593,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,18,1.9544100476116797,19.08603562120781,4695.638020833333,828.4505208333333,480.8333333333333,84.83333333333333,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,19,2.5231325220201604,24.63996603535313,4666.992187499999,852.5390624999999,477.8999999999999,87.29999999999998,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,20,8.214724333230155,80.22191731670073,2162.533166273585,955.4650648584905,221.44339622641508,97.83962264150942,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,21,14.755472278097805,144.09640896579887,4954.798291301168,1050.6042123538011,507.37134502923965,107.58187134502924,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,22,76.69658855957319,748.9901226520819,4572.756020021645,1516.6036762716449,468.25021645021644,155.30021645021642,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,23,22.082815618339236,215.6524962728441,4084.134811520887,1161.9946352806787,418.2154046997388,118.9882506527415,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,24,83.27101873177544,813.1935423024945,333.9983617563349,1698.9551534383031,34.20143224384869,173.97300771208225,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,25,3.5682482323055424,34.84617414360881,3906.25,1186.5234375,400.0,121.5,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,26,46.111929472835136,450.3118112581556,3853.965896332335,1932.9797436377246,394.6461077844311,197.937125748503,1,1
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,27,3.1915382432114616,31.16736565636193,4970.703125,1699.2187499999998,509.0,173.99999999999997,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,28,9.706684619910241,94.79184199131095,1018.9241976351351,1738.28125,104.33783783783784,178.0,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,29,6.6755811781245455,65.19122244262252,3060.4073660714284,1735.6305803571427,313.3857142857143,177.7285714285714,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,30,1.5957691216057308,15.583682828180965,4033.203125,1723.6328124999998,413.0,176.49999999999997,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,31,196.90782263860208,1922.9279554550985,1898.1688266575266,3821.116660030539,194.37248784973073,391.2823459871272,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,32,48.46779301800707,473.3182911914753,1467.7575584349595,2179.414909383469,150.29837398373985,223.1720867208672,1,1
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,33,183.7249399795082,1794.188866987385,4193.727404721153,3379.0331504493415,429.4376862434461,346.01299460601257,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,34,3.385137501286538,33.057983411001345,8.138020833333332,2019.856770833333,0.8333333333333333,206.83333333333331,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,35,8.214724333230155,80.22191731670073,4975.5859375,2173.0358195754716,509.5,222.51886792452828,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,36,87.65116891937022,855.9684464782248,275.06564364434865,3370.042092206662,28.1667219091813,345.0923102419622,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,37,17.841241161527712,174.23087071804406,2149.453125,2328.203125,220.104,238.408,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,38,58.654013075614955,572.7930964415523,1891.4916901831975,2682.02300957624,193.68874907475941,274.63915618060696,0,0
