source_file,grain_id,area_px,diameter_px,diameter_nm,center_x_px,center_y_px,center_x_nm,center_y_nm,kept,isolated,edge_excluded,grain_center_x,grain_center_y,grain_pixel_area,grain_projected_area,grain_surface_area,grain_mean,grain_max,grain_min,grain_rms,grain_equiv_disc_radius,grain_equiv_square_side,grain_equiv_ellipse_major,grain_equiv_ellipse_minor,grain_circumcircle_r,grain_inscribed_disc_r
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,1,4436,75.15377981475837,733.9236310034996,34.95130748422001,66.4465734896303,341.321362150586,648.8923192346708,0,0,0,3.4132136215058605e-07,6.488923192346708e-07,4436.0,4.2304992675781243e-13,4.753427759936548e-13,1.709738475273136e-08,1.3680667814580922e-07,3.0721819535834294e-10,1.649950792644813e-08,3.6696181550174983e-07,6.504228830213559e-07,6.553604034319884e-07,2.6783429677717073e-07,6.074307052523051e-07,1.9042880640854157e-07
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,2,643,28.61281229213077,279.42199504033954,104.47045101088645,6.35692068429238,1020.219248153188,62.07930355754277,0,0,0,1.020219248153188e-06,6.207930355754277e-08,643.0,6.132125854492186e-14,6.640649404422332e-14,1.4775210029763354e-08,5.797373101186135e-08,4.04585174348457e-10,9.54121374341412e-09,1.3971099752016975e-07,2.476312955684759e-07,2.697738366799032e-07,7.575518550202481e-08,2.8812780664140417e-07,7.532648083626023e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,3,434,23.507147049675353,229.56198290698586,161.647465437788,6.066820276497695,1578.5885296658982,59.246291762672804,0,0,0,1.5785885296658984e-06,5.9246291762672803e-08,434.0,4.138946533203124e-14,4.170965607724058e-14,3.5802482421419506e-09,9.55998042928025e-09,3.205746486773226e-10,2.5813474480683463e-09,1.1478099145349292e-07,2.0344401031249665e-07,2.3342428209268113e-07,7.210683890238432e-08,2.388403621980256e-07,4.927200926930732e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,4,113,11.994835078277376,117.1370613113025,215.7920353982301,5.030973451327433,2107.344095685841,49.13060011061946,0,0,0,2.1073440956858406e-06,4.913060011061946e-08,113.0,1.0776519775390622e-14,1.08160731136095e-14,1.444630399105081e-09,3.3035377992898316e-09,3.2744834461049483e-10,8.470059057318989e-10,5.856853065565124e-08,1.038100177024868e-07,7.20581474256322e-08,5.04909844841775e-08,8.185495993574163e-08,3.9061715642169513e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,5,18,4.787307364817192,46.751048484542885,231.83333333333334,0.9444444444444443,2263.9973958333335,9.223090277777777,0,0,0,2.2639973958333333e-06,9.223090277777776e-09,18.0,1.7166137695312496e-15,1.720096737342203e-15,7.218517064250393e-10,1.4788219285696974e-09,3.2205057586275136e-10,3.4242519532234636e-10,2.3375524242271445e-08,4.1432037960149266e-08,5.3479919469045074e-08,1.0865533660987403e-08,4.981765629825269e-08,9.765037057899877e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,6,64,9.0270333367641,88.15462242933692,264.03125,4.359375,2578.43017578125,42.572021484375,0,0,0,2.57843017578125e-06,4.2572021484375e-08,64.0,6.103515624999999e-15,6.1133979767652055e-15,1.0027077558480592e-09,2.35714956558936e-09,3.132854135697516e-10,5.368727132586765e-10,4.407731121466846e-08,7.812499999999999e-08,6.11068644277749e-08,3.709630730625764e-08,7.259113319392675e-08,2.6791791620749874e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,7,324,20.310825007719227,198.34790046600807,287.179012345679,9.04320987654321,2804.482542438271,88.31259645061729,0,0,0,2.804482542438271e-06,8.831259645061729e-08,324.0,3.089904785156249e-14,3.1163563729533433e-14,3.884273037288721e-09,9.724615199505497e-09,3.4095290601385063e-10,2.571791426445774e-09,9.917395023300404e-08,1.7578124999999998e-07,1.2084642809705985e-07,8.305053548601538e-08,1.2697221059557055e-07,7.951859897861332e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,8,7,2.985410660720923,29.154400983602766,307.49999999999994,0.5,3002.9296874999995,4.8828125,0,0,0,3.0029296874999996e-06,4.8828124999999996e-09,7.0,6.675720214843749e-16,6.686933082604495e-16,8.441798662319824e-10,1.0016371870827689e-09,6.671572434983438e-10,1.2127044551533738e-10,1.4577200491801383e-08,2.583741514711514e-08,3.901488234006462e-08,5.573554620009241e-09,3.4526698300125106e-08,4.8779296875e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,9,1354,41.520673688795206,405.4753289921407,334.33382570162473,25.341211225997043,3264.9787666174293,247.47276587887737,1,1,0,3.2649787666174293e-06,2.4747276587887737e-07,1354.0,1.2912750244140623e-13,1.2951068152860778e-13,2.0880610643449445e-09,5.402135481337147e-09,3.087956863730159e-10,1.1516639793692583e-09,2.0273766449607032e-07,3.5934315415965035e-07,3.2736009352487747e-07,1.632374067065208e-07,3.7777999830031265e-07,8.215495621437514e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,10,122,12.463355264843006,121.71245375823248,350.8606557377049,3.2786885245901636,3426.3735911885246,32.018442622950815,0,0,0,3.4263735911885245e-06,3.2018442622950816e-08,122.0,1.1634826660156247e-14,1.1670882775068125e-14,1.783354963248411e-09,4.501088884277434e-09,3.258956756339514e-10,1.086010173418561e-09,6.085622687911624e-08,1.0786485368346933e-07,1.0633540414147765e-07,3.7469261878229584e-08,1.0517933788680458e-07,3.177618754695818e-08
