source_file,mode,metric_type,count_total,count_total_raw,count_total_filtered,count_isolated,mean_diam_nm,std_diam_nm,threshold,threshold_source,edge_excluded_count,diam_min_nm,diam_max_nm,iso_min_dist_nm,nx,ny,row_idx,col_idx
PEGDA01TPO10SiNPSam02_S2_P__GrID063_LOC_RC012021-5.00x5.00-Z Height_Forward-251001-CRO_46a0c85f.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,4,53,4,2,414.34360454798434,59.976742749722064,3.6488647484153756e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,11,20
PEGDA01TPO10SiNPSam02_S2_P__GrID064_LOC_RC014004-5.00x5.00-Z Height_Forward-251001-CRO_99d3f356.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,139,0,0,0.0,0.0,1.2003555783340518e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,13,3
PEGDA01TPO10SiNPSam02_S2_P__GrID065_LOC_RC014008-5.00x5.00-Z Height_Forward-251001-CRO_78ba3437.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,70,2,2,378.8412613892595,2.0833694334033908,1.0407209322469209e-07,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,13,7
PEGDA01TPO10SiNPSam02_S2_P__GrID066_LOC_RC014014-5.00x5.00-Z Height_Forward-251002-CRO_b56395ca.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,97,2,2,368.3621042738291,1.5657732519722742,1.8797498085268755e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,13,13
PEGDA01TPO10SiNPSam02_S2_P__GrID067_LOC_RC016001-5.00x5.00-Z Height_Forward-251002-CRO_a74b17e0.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,2,64,2,2,439.38203644087,11.468747854310607,2.4409642246376397e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,15,0
PEGDA01TPO10SiNPSam02_S2_P__GrID068_LOC_RC016005-5.00x5.00-Z Height_Forward-251002-CRO_14c4da10.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,4,62,4,2,413.34379459282496,32.01286281225919,1.5736826745958618e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,15,4
PEGDA01TPO10SiNPSam02_S2_P__GrID069_LOC_RC016006-5.00x5.00-Z Height_Forward-251002-CRO_f5362d15.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,1,93,1,1,375.46651577612505,0.0,1.5452526627913412e-08,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,15,5
PEGDA01TPO10SiNPSam02_S2_P__GrID070_LOC_RC016010-5.00x5.00-Z Height_Forward-251002-CRO_c2122beb.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,488,0,0,0.0,0.0,2.624884342201556e-10,"max(mean,fixed,p95.0)",1,350.0,550.0,900.0,512,512,15,9
PEGDA01TPO10SiNPSam02_S2_P__GrID071_LOC_RC016011-5.00x5.00-Z Height_Forward-251002-CRO_18a331b5.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,536,0,0,0.0,0.0,2.4482318068107745e-10,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,15,10
PEGDA01TPO10SiNPSam02_S2_P__GrID072_LOC_RC016012-5.00x5.00-Z Height_Forward-251002-CRO_53d11bbb.tiff,particle_count_align_medianbg_max_fixed0_p95,particle_count,0,588,0,0,0.0,0.0,2.2771173518847257e-10,"max(mean,fixed,p95.0)",0,350.0,550.0,900.0,512,512,15,11
