source_file,mode,metric_type,count_total,count_total_raw,count_total_filtered,count_isolated,mean_diam_nm,std_diam_nm,threshold,threshold_source,edge_excluded_count,diam_min_nm,diam_max_nm,iso_min_dist_nm,nx,ny,row_idx,col_idx
PEGDA01TPO10SiNPSam02_S2_P__GrID013_LOC_RC002011-5.00x5.00-Z Height_Forward-251001-CRO_5bc78f2b.tiff,particle_count_align_medianbg_fixed0,particle_count,6,399,6,1,430.42322242032424,59.60398188684786,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,1,10
PEGDA01TPO10SiNPSam02_S2_P__GrID014_LOC_RC002012-5.00x5.00-Z Height_Forward-251001-CRO_bd43a6f3.tiff,particle_count_align_medianbg_fixed0,particle_count,11,252,11,0,435.8201567668693,65.04875441926879,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,1,11
PEGDA01TPO10SiNPSam02_S2_P__GrID015_LOC_RC002020-5.00x5.00-Z Height_Forward-251001-CRO_a30dd2dc.tiff,particle_count_align_medianbg_fixed0,particle_count,2,783,2,2,427.7771026691435,48.60973470389973,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,1,19
PEGDA01TPO10SiNPSam02_S2_P__GrID016_LOC_RC002021-5.00x5.00-Z Height_Forward-251001-CRO_23f31cb7.tiff,particle_count_align_medianbg_fixed0,particle_count,4,239,4,0,421.8751412681331,34.421159313785054,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,1,20
PEGDA01TPO10SiNPSam02_S2_P__GrID017_LOC_RC004008-5.00x5.00-Z Height_Forward-251001-CRO_71e2e715.tiff,particle_count_align_medianbg_fixed0,particle_count,5,541,5,3,447.9999784692901,60.25773096664195,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,3,7
PEGDA01TPO10SiNPSam02_S2_P__GrID018_LOC_RC004014-5.00x5.00-Z Height_Forward-251001-CRO_65fad1e3.tiff,particle_count_align_medianbg_fixed0,particle_count,12,232,12,4,427.7224444248138,48.98517747729637,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,3,13
PEGDA01TPO10SiNPSam02_S2_P__GrID019_LOC_RC005001-5.00x5.00-Z Height_Forward-251001-CRO_72520118.tiff,particle_count_align_medianbg_fixed0,particle_count,9,199,9,1,435.18200353280236,40.06966008527899,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,4,0
PEGDA01TPO10SiNPSam02_S2_P__GrID020_LOC_RC005005-5.00x5.00-Z Height_Forward-251001-CRO_620115aa.tiff,particle_count_align_medianbg_fixed0,particle_count,3,218,3,1,402.788731115008,5.12788150447619,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,4,4
PEGDA01TPO10SiNPSam02_S2_P__GrID021_LOC_RC005006-5.00x5.00-Z Height_Forward-251001-CRO_f3df12e2.tiff,particle_count_align_medianbg_fixed0,particle_count,1,496,1,1,371.8921101525017,0.0,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,4,5
PEGDA01TPO10SiNPSam02_S2_P__GrID022_LOC_RC005016-5.00x5.00-Z Height_Forward-251001-CRO_cfeea2a4.tiff,particle_count_align_medianbg_fixed0,particle_count,10,1506,10,3,430.64676193265194,61.52349990647293,0.0,fixed(threshold_fixed),4,350.0,550.0,900.0,512,512,4,15
PEGDA01TPO10SiNPSam02_S2_P__GrID023_LOC_RC005017-5.00x5.00-Z Height_Forward-251001-CRO_209d41ca.tiff,particle_count_align_medianbg_fixed0,particle_count,9,241,9,7,421.65010731831967,38.59167975560891,0.0,fixed(threshold_fixed),4,350.0,550.0,900.0,512,512,4,16
PEGDA01TPO10SiNPSam02_S2_P__GrID024_LOC_RC005021-5.00x5.00-Z Height_Forward-251001-CRO_e3230728.tiff,particle_count_align_medianbg_fixed0,particle_count,14,953,14,1,447.48534425287295,61.393781461261256,0.0,fixed(threshold_fixed),5,350.0,550.0,900.0,512,512,4,20
PEGDA01TPO10SiNPSam02_S2_P__GrID025_LOC_RC006001-5.00x5.00-Z Height_Forward-251001-CRO_c67ebcff.tiff,particle_count_align_medianbg_fixed0,particle_count,6,215,6,3,437.2676845895128,52.47958502644329,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,5,0
PEGDA01TPO10SiNPSam02_S2_P__GrID026_LOC_RC006005-5.00x5.00-Z Height_Forward-251001-CRO_c8eae2a9.tiff,particle_count_align_medianbg_fixed0,particle_count,1,344,1,1,369.10636223793404,0.0,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,5,4
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,particle_count_align_medianbg_fixed0,particle_count,2,341,2,0,398.96928198591036,15.978280818046443,0.0,fixed(threshold_fixed),5,350.0,550.0,900.0,512,512,5,5
PEGDA01TPO10SiNPSam02_S2_P__GrID028_LOC_RC006010-5.00x5.00-Z Height_Forward-251001-CRO_ae75ceb0.tiff,particle_count_align_medianbg_fixed0,particle_count,8,870,8,4,454.468715369156,59.87622246445145,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,5,9
PEGDA01TPO10SiNPSam02_S2_P__GrID029_LOC_RC006011-5.00x5.00-Z Height_Forward-251001-CRO_e850798c.tiff,particle_count_align_medianbg_fixed0,particle_count,6,450,6,6,463.1657384783902,52.23129617408431,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,5,10
PEGDA01TPO10SiNPSam02_S2_P__GrID030_LOC_RC006012-5.00x5.00-Z Height_Forward-251001-CRO_1c64da64.tiff,particle_count_align_medianbg_fixed0,particle_count,14,1034,14,6,468.2342884834391,48.114217020417854,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,5,11
PEGDA01TPO10SiNPSam02_S2_P__GrID031_LOC_RC006016-5.00x5.00-Z Height_Forward-251001-CRO_a550127e.tiff,particle_count_align_medianbg_fixed0,particle_count,11,200,11,6,426.74230003910236,61.05201249362761,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,5,15
PEGDA01TPO10SiNPSam02_S2_P__GrID032_LOC_RC006017-5.00x5.00-Z Height_Forward-251001-CRO_d91dc636.tiff,particle_count_align_medianbg_fixed0,particle_count,15,629,15,2,427.5362480726751,43.321895434478535,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,5,16
PEGDA01TPO10SiNPSam02_S2_P__GrID033_LOC_RC006021-5.00x5.00-Z Height_Forward-251001-CRO_af7ca311.tiff,particle_count_align_medianbg_fixed0,particle_count,14,294,14,0,453.0588428912047,49.53276644071574,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,5,20
PEGDA01TPO10SiNPSam02_S2_P__GrID034_LOC_RC008004-5.00x5.00-Z Height_Forward-251001-CRO_50a923ea.tiff,particle_count_align_medianbg_fixed0,particle_count,13,384,13,3,421.19266944508286,53.19459960704559,0.0,fixed(threshold_fixed),6,350.0,550.0,900.0,512,512,7,3
PEGDA01TPO10SiNPSam02_S2_P__GrID035_LOC_RC008008-5.00x5.00-Z Height_Forward-251001-CRO_73f6652e.tiff,particle_count_align_medianbg_fixed0,particle_count,12,1339,12,5,435.7143292327232,72.62107125823928,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,7,7
PEGDA01TPO10SiNPSam02_S2_P__GrID036_LOC_RC008014-5.00x5.00-Z Height_Forward-251001-CRO_44eec63b.tiff,particle_count_align_medianbg_fixed0,particle_count,6,261,6,3,467.48064428199933,54.05439029742335,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,7,13
PEGDA01TPO10SiNPSam02_S2_P__GrID037_LOC_RC010001-5.00x5.00-Z Height_Forward-251001-CRO_0c72ea68.tiff,particle_count_align_medianbg_fixed0,particle_count,6,233,6,4,489.82765866289157,36.349210341498456,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,9,0
PEGDA01TPO10SiNPSam02_S2_P__GrID038_LOC_RC010002-5.00x5.00-Z Height_Forward-251001-CRO_48cf5878.tiff,particle_count_align_medianbg_fixed0,particle_count,12,329,12,4,438.23456555889146,54.86847406483538,0.0,fixed(threshold_fixed),4,350.0,550.0,900.0,512,512,9,1
PEGDA01TPO10SiNPSam02_S2_P__GrID039_LOC_RC010006-5.00x5.00-Z Height_Forward-251001-CRO_24cecd9a.tiff,particle_count_align_medianbg_fixed0,particle_count,14,376,14,5,422.05430172997694,44.09432286665569,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,9,5
PEGDA01TPO10SiNPSam02_S2_P__GrID040_LOC_RC010010-5.00x5.00-Z Height_Forward-251001-CRO_11cb3cca.tiff,particle_count_align_medianbg_fixed0,particle_count,9,223,9,4,447.6251799215129,60.10981433665256,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,9,9
PEGDA01TPO10SiNPSam02_S2_P__GrID041_LOC_RC010011-5.00x5.00-Z Height_Forward-251001-CRO_35f15beb.tiff,particle_count_align_medianbg_fixed0,particle_count,5,109,5,5,385.62277129408824,32.57905922896969,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,9,10
PEGDA01TPO10SiNPSam02_S2_P__GrID042_LOC_RC010012-5.00x5.00-Z Height_Forward-251001-CRO_06675601.tiff,particle_count_align_medianbg_fixed0,particle_count,7,274,7,2,442.5661017492661,56.75531558528689,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,9,11
PEGDA01TPO10SiNPSam02_S2_P__GrID043_LOC_RC010016-5.00x5.00-Z Height_Forward-251001-CRO_d4738654.tiff,particle_count_align_medianbg_fixed0,particle_count,9,144,9,0,445.82296938649455,58.67250517213223,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,9,15
PEGDA01TPO10SiNPSam02_S2_P__GrID044_LOC_RC010020-5.00x5.00-Z Height_Forward-251001-CRO_3b8a8d51.tiff,particle_count_align_medianbg_fixed0,particle_count,7,308,7,2,461.1362104610702,66.8007621144815,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,9,19
PEGDA01TPO10SiNPSam02_S2_P__GrID045_LOC_RC010021-5.00x5.00-Z Height_Forward-251001-CRO_2814d736.tiff,particle_count_align_medianbg_fixed0,particle_count,5,133,5,3,416.512568279022,36.01760495636379,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,9,20
PEGDA01TPO10SiNPSam02_S2_P__GrID046_LOC_RC011001-5.00x5.00-Z Height_Forward-251001-CRO_3c1d83ba.tiff,particle_count_align_medianbg_fixed0,particle_count,6,231,6,4,422.84669801468476,33.05562763068012,0.0,fixed(threshold_fixed),4,350.0,550.0,900.0,512,512,10,0
PEGDA01TPO10SiNPSam02_S2_P__GrID047_LOC_RC011002-5.00x5.00-Z Height_Forward-251001-CRO_ff9dc949.tiff,particle_count_align_medianbg_fixed0,particle_count,7,945,7,0,456.5176960437921,54.55447367230712,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,10,1
PEGDA01TPO10SiNPSam02_S2_P__GrID048_LOC_RC011006-5.00x5.00-Z Height_Forward-251001-CRO_062f052d.tiff,particle_count_align_medianbg_fixed0,particle_count,7,198,7,3,422.9169045108799,58.910791709990704,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,10,5
PEGDA01TPO10SiNPSam02_S2_P__GrID049_LOC_RC011010-5.00x5.00-Z Height_Forward-251001-CRO_16d44c03.tiff,particle_count_align_medianbg_fixed0,particle_count,5,156,5,3,441.7784698164517,18.741957411218884,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,10,9
PEGDA01TPO10SiNPSam02_S2_P__GrID050_LOC_RC011011-5.00x5.00-Z Height_Forward-251001-CRO_fcf6fe2e.tiff,particle_count_align_medianbg_fixed0,particle_count,6,153,6,4,437.1964107554672,62.36205515391136,0.0,fixed(threshold_fixed),5,350.0,550.0,900.0,512,512,10,10
PEGDA01TPO10SiNPSam02_S2_P__GrID051_LOC_RC011012-5.00x5.00-Z Height_Forward-251001-CRO_5b8ec6e3.tiff,particle_count_align_medianbg_fixed0,particle_count,5,134,5,3,430.8886934851116,43.73988926210795,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,10,11
PEGDA01TPO10SiNPSam02_S2_P__GrID052_LOC_RC011016-5.00x5.00-Z Height_Forward-251001-CRO_c5229d0d.tiff,particle_count_align_medianbg_fixed0,particle_count,12,132,12,4,453.40786440115045,58.00331291362371,0.0,fixed(threshold_fixed),8,350.0,550.0,900.0,512,512,10,15
PEGDA01TPO10SiNPSam02_S2_P__GrID053_LOC_RC011020-5.00x5.00-Z Height_Forward-251001-CRO_3ad6b860.tiff,particle_count_align_medianbg_fixed0,particle_count,13,113,13,4,449.0914122669309,67.48029157724787,0.0,fixed(threshold_fixed),5,350.0,550.0,900.0,512,512,10,19
PEGDA01TPO10SiNPSam02_S2_P__GrID054_LOC_RC011021-5.00x5.00-Z Height_Forward-251001-CRO_0c8e549d.tiff,particle_count_align_medianbg_fixed0,particle_count,10,304,10,3,417.38557307178405,53.63167825424432,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,10,20
PEGDA01TPO10SiNPSam02_S2_P__GrID055_LOC_RC012001-5.00x5.00-Z Height_Forward-251001-CRO_238e1d55.tiff,particle_count_align_medianbg_fixed0,particle_count,5,969,5,5,465.9021725083123,32.990485031458576,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,11,0
PEGDA01TPO10SiNPSam02_S2_P__GrID056_LOC_RC012002-5.00x5.00-Z Height_Forward-251001-CRO_3b640111.tiff,particle_count_align_medianbg_fixed0,particle_count,11,479,11,3,449.1381283478624,43.27276338286579,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,11,1
PEGDA01TPO10SiNPSam02_S2_P__GrID057_LOC_RC012006-5.00x5.00-Z Height_Forward-251001-CRO_80e384e2.tiff,particle_count_align_medianbg_fixed0,particle_count,9,431,9,2,472.4038406026614,58.320337093657706,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,11,5
PEGDA01TPO10SiNPSam02_S2_P__GrID058_LOC_RC012010-5.00x5.00-Z Height_Forward-251001-CRO_6957759f.tiff,particle_count_align_medianbg_fixed0,particle_count,11,153,11,1,403.46710723681093,39.89260245385584,0.0,fixed(threshold_fixed),7,350.0,550.0,900.0,512,512,11,9
PEGDA01TPO10SiNPSam02_S2_P__GrID059_LOC_RC012011-5.00x5.00-Z Height_Forward-251001-CRO_3c11b964.tiff,particle_count_align_medianbg_fixed0,particle_count,4,123,4,2,485.47640207112295,37.76869892660965,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,11,10
PEGDA01TPO10SiNPSam02_S2_P__GrID060_LOC_RC012012-5.00x5.00-Z Height_Forward-251001-CRO_ba40e05b.tiff,particle_count_align_medianbg_fixed0,particle_count,6,177,6,2,468.64397766508756,73.44841219632511,0.0,fixed(threshold_fixed),6,350.0,550.0,900.0,512,512,11,11
PEGDA01TPO10SiNPSam02_S2_P__GrID061_LOC_RC012016-5.00x5.00-Z Height_Forward-251001-CRO_ab1842c6.tiff,particle_count_align_medianbg_fixed0,particle_count,6,519,6,2,407.8102292873527,39.773434436762855,0.0,fixed(threshold_fixed),4,350.0,550.0,900.0,512,512,11,15
PEGDA01TPO10SiNPSam02_S2_P__GrID062_LOC_RC012020-5.00x5.00-Z Height_Forward-251001-CRO_d6b551aa.tiff,particle_count_align_medianbg_fixed0,particle_count,5,227,5,2,429.51565376925754,29.74225280106198,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,11,19
PEGDA01TPO10SiNPSam02_S2_P__GrID063_LOC_RC012021-5.00x5.00-Z Height_Forward-251001-CRO_46a0c85f.tiff,particle_count_align_medianbg_fixed0,particle_count,5,370,5,1,433.65018998679335,50.128097983116355,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,11,20
PEGDA01TPO10SiNPSam02_S2_P__GrID064_LOC_RC014004-5.00x5.00-Z Height_Forward-251001-CRO_99d3f356.tiff,particle_count_align_medianbg_fixed0,particle_count,9,303,9,2,436.6767584696464,63.131649931216046,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,13,3
PEGDA01TPO10SiNPSam02_S2_P__GrID065_LOC_RC014008-5.00x5.00-Z Height_Forward-251001-CRO_78ba3437.tiff,particle_count_align_medianbg_fixed0,particle_count,6,142,6,2,445.17160331245617,50.38587117097902,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,13,7
PEGDA01TPO10SiNPSam02_S2_P__GrID066_LOC_RC014014-5.00x5.00-Z Height_Forward-251002-CRO_b56395ca.tiff,particle_count_align_medianbg_fixed0,particle_count,3,245,3,3,414.73140950527574,43.815194113661924,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,13,13
PEGDA01TPO10SiNPSam02_S2_P__GrID067_LOC_RC016001-5.00x5.00-Z Height_Forward-251002-CRO_a74b17e0.tiff,particle_count_align_medianbg_fixed0,particle_count,3,135,3,1,386.14494324219527,41.26329703699544,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,15,0
PEGDA01TPO10SiNPSam02_S2_P__GrID068_LOC_RC016005-5.00x5.00-Z Height_Forward-251002-CRO_14c4da10.tiff,particle_count_align_medianbg_fixed0,particle_count,13,197,13,4,440.9201026230877,61.0573249761769,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,15,4
PEGDA01TPO10SiNPSam02_S2_P__GrID069_LOC_RC016006-5.00x5.00-Z Height_Forward-251002-CRO_f5362d15.tiff,particle_count_align_medianbg_fixed0,particle_count,6,207,6,4,483.08705536146675,52.72022994573947,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,15,5
PEGDA01TPO10SiNPSam02_S2_P__GrID070_LOC_RC016010-5.00x5.00-Z Height_Forward-251002-CRO_c2122beb.tiff,particle_count_align_medianbg_fixed0,particle_count,9,578,9,2,419.4633116199433,46.85462080154686,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,15,9
PEGDA01TPO10SiNPSam02_S2_P__GrID071_LOC_RC016011-5.00x5.00-Z Height_Forward-251002-CRO_18a331b5.tiff,particle_count_align_medianbg_fixed0,particle_count,3,535,3,3,453.3389294670125,49.45065579689718,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,15,10
PEGDA01TPO10SiNPSam02_S2_P__GrID072_LOC_RC016012-5.00x5.00-Z Height_Forward-251002-CRO_53d11bbb.tiff,particle_count_align_medianbg_fixed0,particle_count,1,583,1,1,535.0902073547362,0.0,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,15,11
PEGDA01TPO10SiNPSam02_S2_P__GrID073_LOC_RC016016-5.00x5.00-Z Height_Forward-251002-CRO_2117a566.tiff,particle_count_align_medianbg_fixed0,particle_count,6,185,6,4,432.0719745597357,58.53033485402722,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,15,15
PEGDA01TPO10SiNPSam02_S2_P__GrID074_LOC_RC016017-5.00x5.00-Z Height_Forward-251002-CRO_6cb40ae2.tiff,particle_count_align_medianbg_fixed0,particle_count,1,62,1,1,417.8636040406452,0.0,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,15,16
PEGDA01TPO10SiNPSam02_S2_P__GrID075_LOC_RC016021-5.00x5.00-Z Height_Forward-251002-CRO_87ad47c7.tiff,particle_count_align_medianbg_fixed0,particle_count,10,100,10,4,435.51286747123015,55.82064098477474,0.0,fixed(threshold_fixed),6,350.0,550.0,900.0,512,512,15,20
PEGDA01TPO10SiNPSam02_S2_P__GrID076_LOC_RC017001-5.00x5.00-Z Height_Forward-251002-CRO_991ec5d1.tiff,particle_count_align_medianbg_fixed0,particle_count,5,132,5,2,433.62834920918124,60.002611570333556,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,16,0
PEGDA01TPO10SiNPSam02_S2_P__GrID077_LOC_RC017005-5.00x5.00-Z Height_Forward-251002-CRO_d4bb3b96.tiff,particle_count_align_medianbg_fixed0,particle_count,8,141,8,5,430.5634968955854,41.24979523309516,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,16,4
PEGDA01TPO10SiNPSam02_S2_P__GrID078_LOC_RC017006-5.00x5.00-Z Height_Forward-251002-CRO_6f3a9547.tiff,particle_count_align_medianbg_fixed0,particle_count,11,203,11,2,423.8101968617144,52.59416387329395,0.0,fixed(threshold_fixed),5,350.0,550.0,900.0,512,512,16,5
PEGDA01TPO10SiNPSam02_S2_P__GrID079_LOC_RC017016-5.00x5.00-Z Height_Forward-251002-CRO_fa58898f.tiff,particle_count_align_medianbg_fixed0,particle_count,0,115,0,0,0.0,0.0,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,16,15
PEGDA01TPO10SiNPSam02_S2_P__GrID080_LOC_RC017017-5.00x5.00-Z Height_Forward-251002-CRO_63fa9701.tiff,particle_count_align_medianbg_fixed0,particle_count,12,633,12,4,404.3172250798557,45.06278056458587,0.0,fixed(threshold_fixed),5,350.0,550.0,900.0,512,512,16,16
PEGDA01TPO10SiNPSam02_S2_P__GrID081_LOC_RC017021-5.00x5.00-Z Height_Forward-251002-CRO_b2f0a4b7.tiff,particle_count_align_medianbg_fixed0,particle_count,2,119,2,2,428.681441758099,17.703353442751535,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,16,20
PEGDA01TPO10SiNPSam02_S2_P__GrID082_LOC_RC020001-5.00x5.00-Z Height_Forward-251002-CRO_bb7af964.tiff,particle_count_align_medianbg_fixed0,particle_count,11,149,11,2,436.28548085387615,58.73851586988902,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,19,0
PEGDA01TPO10SiNPSam02_S2_P__GrID083_LOC_RC020002-5.00x5.00-Z Height_Forward-251002-CRO_0566814c.tiff,particle_count_align_medianbg_fixed0,particle_count,7,195,7,2,455.22184928686283,54.253197861478114,0.0,fixed(threshold_fixed),3,350.0,550.0,900.0,512,512,19,1
PEGDA01TPO10SiNPSam02_S2_P__GrID084_LOC_RC020010-5.00x5.00-Z Height_Forward-251002-CRO_841cbedf.tiff,particle_count_align_medianbg_fixed0,particle_count,2,340,2,2,373.107044126144,2.35947164998106,0.0,fixed(threshold_fixed),2,350.0,550.0,900.0,512,512,19,9
PEGDA01TPO10SiNPSam02_S2_P__GrID085_LOC_RC020011-5.00x5.00-Z Height_Forward-251002-CRO_f90ac371.tiff,particle_count_align_medianbg_fixed0,particle_count,0,218,0,0,0.0,0.0,0.0,fixed(threshold_fixed),1,350.0,550.0,900.0,512,512,19,10
PEGDA01TPO10SiNPSam02_S2_P__GrID086_LOC_RC020012-5.00x5.00-Z Height_Forward-251002-CRO_0cb0a3bf.tiff,particle_count_align_medianbg_fixed0,particle_count,4,340,4,4,411.2081517456101,42.95024523963842,0.0,fixed(threshold_fixed),0,350.0,550.0,900.0,512,512,19,11
PEGDA01TPO10SiNPSam02_S2_P__GrID087_LOC_RC020020-5.00x5.00-Z Height_Forward-251002-CRO_c4289880.tiff,particle_count_align_medianbg_fixed0,particle_count,9,116,9,4,456.4564647686962,43.46436190909884,0.0,fixed(threshold_fixed),5,350.0,550.0,900.0,512,512,19,19
PEGDA01TPO10SiNPSam02_S2_P__GrID088_LOC_RC020021-5.00x5.00-Z Height_Forward-251002-CRO_325405bd.tiff,particle_count_align_medianbg_fixed0,particle_count,12,289,12,2,453.26176828515287,42.50889114208075,0.0,fixed(threshold_fixed),6,350.0,550.0,900.0,512,512,19,20
