source_file,method,avg_value,std_value,n_valid,units,avg_baseline,std_baseline,n_valid_baseline,delta_avg,delta_std,delta_n_valid
PEGDA01TPO000SiNP_Sam01_S1_P__GrID023_LOC_RC005006-5.00x5.00-Modulus_Backward-251028-CRO_211fd865.tiff,raw_minmax,,,0,kPa,,,0,,,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID023_LOC_RC005006-5.00x5.00-Modulus_Backward-251028-CRO_211fd865.tiff,raw_three_sigma,,,0,kPa,,,0,,,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID024_LOC_RC005016-5.00x5.00-Modulus_Backward-251028-CRO_6ccfa220.tiff,gwy_ops_py_stats,35165645.59605475,10703474.540712535,262139,kPa,35165645.59605502,10703474.540712407,262139,-2.7567148208618164e-07,1.2852251529693604e-07,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID024_LOC_RC005016-5.00x5.00-Modulus_Backward-251028-CRO_6ccfa220.tiff,raw_chauvenet,34420786.04939372,7080105.752172671,259673,kPa,35165645.59605502,10703474.540712407,262139,-744859.5466613024,-3623368.7885397356,-2466
PEGDA01TPO000SiNP_Sam01_S1_P__GrID024_LOC_RC005016-5.00x5.00-Modulus_Backward-251028-CRO_6ccfa220.tiff,raw_minmax,35165645.59605475,10703474.540712535,262139,kPa,35165645.59605502,10703474.540712407,262139,-2.7567148208618164e-07,1.2852251529693604e-07,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID024_LOC_RC005016-5.00x5.00-Modulus_Backward-251028-CRO_6ccfa220.tiff,raw_three_sigma,34022076.925032414,5794598.471670484,257147,kPa,35165645.59605502,10703474.540712407,262139,-1143568.6710226089,-4908876.069041923,-4992
PEGDA01TPO000SiNP_Sam01_S1_P__GrID025_LOC_RC005017-5.00x5.00-Modulus_Backward-251029-CRO_0147ead6.tiff,gwy_ops_py_stats,177919907.68795994,44730590.588940255,253580,kPa,178326138.67893875,51383655.54375611,253580,-406230.9909788072,-6653064.954815857,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID025_LOC_RC005017-5.00x5.00-Modulus_Backward-251029-CRO_0147ead6.tiff,raw_chauvenet,177351513.9311888,40953207.003138155,253320,kPa,178326138.67893875,51383655.54375611,253580,-974624.7477499545,-10430448.540617958,-260
PEGDA01TPO000SiNP_Sam01_S1_P__GrID025_LOC_RC005017-5.00x5.00-Modulus_Backward-251029-CRO_0147ead6.tiff,raw_minmax,177919907.68795994,44730590.588940255,253580,kPa,178326138.67893875,51383655.54375611,253580,-406230.9909788072,-6653064.954815857,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID025_LOC_RC005017-5.00x5.00-Modulus_Backward-251029-CRO_0147ead6.tiff,raw_three_sigma,176479495.25264904,37385812.770371504,252630,kPa,178326138.67893875,51383655.54375611,253580,-1846643.4262897074,-13997842.773384608,-950
PEGDA01TPO000SiNP_Sam01_S1_P__GrID026_LOC_RC006001-5.00x5.00-Modulus_Backward-251029-CRO_c5d55fbc.tiff,gwy_ops_py_stats,446090640.37453973,80254546.47678769,256571,kPa,448910290.9971384,109511444.21195766,256571,-2819650.622598648,-29256897.735169977,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID026_LOC_RC006001-5.00x5.00-Modulus_Backward-251029-CRO_c5d55fbc.tiff,raw_chauvenet,446090640.37453973,80254546.47678769,256571,kPa,448910290.9971384,109511444.21195766,256571,-2819650.622598648,-29256897.735169977,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID026_LOC_RC006001-5.00x5.00-Modulus_Backward-251029-CRO_c5d55fbc.tiff,raw_minmax,446090640.37453973,80254546.47678769,256571,kPa,448910290.9971384,109511444.21195766,256571,-2819650.622598648,-29256897.735169977,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID026_LOC_RC006001-5.00x5.00-Modulus_Backward-251029-CRO_c5d55fbc.tiff,raw_three_sigma,446090640.37453973,80254546.47678769,256571,kPa,448910290.9971384,109511444.21195766,256571,-2819650.622598648,-29256897.735169977,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID027_LOC_RC006005-5.00x5.00-Modulus_Backward-251029-CRO_f225bd9c.tiff,gwy_ops_py_stats,108810130.2174212,52872948.64385101,244851,kPa,110643482.84215587,82066380.52036366,244851,-1833352.62473467,-29193431.876512647,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID027_LOC_RC006005-5.00x5.00-Modulus_Backward-251029-CRO_f225bd9c.tiff,raw_chauvenet,108810130.2174212,52872948.64385101,244851,kPa,110643482.84215587,82066380.52036366,244851,-1833352.62473467,-29193431.876512647,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID027_LOC_RC006005-5.00x5.00-Modulus_Backward-251029-CRO_f225bd9c.tiff,raw_minmax,108810130.2174212,52872948.64385101,244851,kPa,110643482.84215587,82066380.52036366,244851,-1833352.62473467,-29193431.876512647,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID027_LOC_RC006005-5.00x5.00-Modulus_Backward-251029-CRO_f225bd9c.tiff,raw_three_sigma,108098992.60390237,47417111.87669702,244624,kPa,110643482.84215587,82066380.52036366,244851,-2544490.238253504,-34649268.64366664,-227
PEGDA01TPO000SiNP_Sam01_S1_P__GrID028_LOC_RC006006-5.00x5.00-Modulus_Backward-251029-CRO_8fc9e36d.tiff,gwy_ops_py_stats,632385743.43312,247790369.61740246,7875,kPa,1248730986.3791668,135752613.98870498,7875,-616345242.9460468,112037755.62869748,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID028_LOC_RC006006-5.00x5.00-Modulus_Backward-251029-CRO_8fc9e36d.tiff,raw_chauvenet,632385743.43312,247790369.61740246,7875,kPa,1248730986.3791668,135752613.98870498,7875,-616345242.9460468,112037755.62869748,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID028_LOC_RC006006-5.00x5.00-Modulus_Backward-251029-CRO_8fc9e36d.tiff,raw_minmax,632385743.43312,247790369.61740246,7875,kPa,1248730986.3791668,135752613.98870498,7875,-616345242.9460468,112037755.62869748,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID028_LOC_RC006006-5.00x5.00-Modulus_Backward-251029-CRO_8fc9e36d.tiff,raw_three_sigma,632385743.43312,247790369.61740246,7875,kPa,1248730986.3791668,135752613.98870498,7875,-616345242.9460468,112037755.62869748,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID029_LOC_RC006010-5.00x5.00-Modulus_Backward-251029-CRO_d0566188.tiff,gwy_ops_py_stats,94303694.8786511,46722827.070232995,248583,kPa,94579690.41794364,50534796.426505126,248583,-275995.5392925441,-3811969.356272131,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID029_LOC_RC006010-5.00x5.00-Modulus_Backward-251029-CRO_d0566188.tiff,raw_chauvenet,93444822.65184522,41113592.81907051,248190,kPa,94579690.41794364,50534796.426505126,248583,-1134867.7660984248,-9421203.607434615,-393
PEGDA01TPO000SiNP_Sam01_S1_P__GrID029_LOC_RC006010-5.00x5.00-Modulus_Backward-251029-CRO_d0566188.tiff,raw_minmax,94303694.8786511,46722827.070232995,248583,kPa,94579690.41794364,50534796.426505126,248583,-275995.5392925441,-3811969.356272131,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID029_LOC_RC006010-5.00x5.00-Modulus_Backward-251029-CRO_d0566188.tiff,raw_three_sigma,92148352.88240701,35946852.510197915,247142,kPa,94579690.41794364,50534796.426505126,248583,-2431337.535536632,-14587943.91630721,-1441
PEGDA01TPO000SiNP_Sam01_S1_P__GrID030_LOC_RC006011-5.00x5.00-Modulus_Backward-251029-CRO_238ec1b5.tiff,gwy_ops_py_stats,60815124.596964955,28331190.42959302,253123,kPa,60983125.49823252,32878445.250598483,253123,-168000.9012675658,-4547254.821005464,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID030_LOC_RC006011-5.00x5.00-Modulus_Backward-251029-CRO_238ec1b5.tiff,raw_chauvenet,60374477.50520702,23575908.47543436,252911,kPa,60983125.49823252,32878445.250598483,253123,-608647.993025504,-9302536.775164124,-212
PEGDA01TPO000SiNP_Sam01_S1_P__GrID030_LOC_RC006011-5.00x5.00-Modulus_Backward-251029-CRO_238ec1b5.tiff,raw_minmax,60815124.596964955,28331190.42959302,253123,kPa,60983125.49823252,32878445.250598483,253123,-168000.9012675658,-4547254.821005464,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID030_LOC_RC006011-5.00x5.00-Modulus_Backward-251029-CRO_238ec1b5.tiff,raw_three_sigma,59885321.508291714,20307921.562826775,252484,kPa,60983125.49823252,32878445.250598483,253123,-1097803.9899408072,-12570523.687771708,-639
PEGDA01TPO000SiNP_Sam01_S1_P__GrID031_LOC_RC006012-5.00x5.00-Modulus_Backward-251029-CRO_c4ebe72d.tiff,gwy_ops_py_stats,47626744.57949636,34766698.31640716,251478,kPa,47936256.797157794,40626729.24879841,251478,-309512.2176614329,-5860030.932391249,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID031_LOC_RC006012-5.00x5.00-Modulus_Backward-251029-CRO_c4ebe72d.tiff,raw_chauvenet,45896392.23555704,20957931.589310553,250347,kPa,47936256.797157794,40626729.24879841,251478,-2039864.5616007522,-19668797.659487855,-1131
PEGDA01TPO000SiNP_Sam01_S1_P__GrID031_LOC_RC006012-5.00x5.00-Modulus_Backward-251029-CRO_c4ebe72d.tiff,raw_minmax,47626744.57949636,34766698.31640716,251478,kPa,47936256.797157794,40626729.24879841,251478,-309512.2176614329,-5860030.932391249,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID031_LOC_RC006012-5.00x5.00-Modulus_Backward-251029-CRO_c4ebe72d.tiff,raw_three_sigma,45105989.64723351,17326189.774444256,249217,kPa,47936256.797157794,40626729.24879841,251478,-2830267.1499242857,-23300539.47435415,-2261
PEGDA01TPO000SiNP_Sam01_S1_P__GrID032_LOC_RC006016-5.00x5.00-Modulus_Backward-251029-CRO_fa75bd50.tiff,gwy_ops_py_stats,46670178.134971075,27905304.136149377,254505,kPa,46769897.26472232,32302481.16049332,254505,-99719.1297512427,-4397177.024343945,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID032_LOC_RC006016-5.00x5.00-Modulus_Backward-251029-CRO_fa75bd50.tiff,raw_chauvenet,45709653.82303059,17834365.64288275,253926,kPa,46769897.26472232,32302481.16049332,254505,-1060243.4416917264,-14468115.517610572,-579
PEGDA01TPO000SiNP_Sam01_S1_P__GrID032_LOC_RC006016-5.00x5.00-Modulus_Backward-251029-CRO_fa75bd50.tiff,raw_minmax,46670178.134971075,27905304.136149377,254505,kPa,46769897.26472232,32302481.16049332,254505,-99719.1297512427,-4397177.024343945,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID032_LOC_RC006016-5.00x5.00-Modulus_Backward-251029-CRO_fa75bd50.tiff,raw_three_sigma,45376407.24326102,15887859.30174199,253493,kPa,46769897.26472232,32302481.16049332,254505,-1393490.0214613006,-16414621.858751332,-1012
PEGDA01TPO000SiNP_Sam01_S1_P__GrID033_LOC_RC006017-5.00x5.00-Modulus_Backward-251029-CRO_8928b090.tiff,gwy_ops_py_stats,40801847.3916316,22655769.351235427,257095,kPa,40829149.5327642,23531842.70036833,257095,-27302.141132593155,-876073.3491329029,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID033_LOC_RC006017-5.00x5.00-Modulus_Backward-251029-CRO_8928b090.tiff,raw_chauvenet,39951412.399206884,14353876.119682984,256271,kPa,40829149.5327642,23531842.70036833,257095,-877737.1335573122,-9177966.580685345,-824
PEGDA01TPO000SiNP_Sam01_S1_P__GrID033_LOC_RC006017-5.00x5.00-Modulus_Backward-251029-CRO_8928b090.tiff,raw_minmax,40801847.3916316,22655769.351235427,257095,kPa,40829149.5327642,23531842.70036833,257095,-27302.141132593155,-876073.3491329029,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID033_LOC_RC006017-5.00x5.00-Modulus_Backward-251029-CRO_8928b090.tiff,raw_three_sigma,39476532.689152084,12640726.622987872,255027,kPa,40829149.5327642,23531842.70036833,257095,-1352616.843612112,-10891116.077380458,-2068
PEGDA01TPO000SiNP_Sam01_S1_P__GrID034_LOC_RC006021-5.00x5.00-Modulus_Backward-251029-CRO_5d1db617.tiff,gwy_ops_py_stats,45045848.928311855,23345820.934541903,255151,kPa,45186731.12127605,27221583.938787557,255151,-140882.1929641962,-3875763.0042456537,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID034_LOC_RC006021-5.00x5.00-Modulus_Backward-251029-CRO_5d1db617.tiff,raw_chauvenet,44316535.80107583,15144013.797605436,254654,kPa,45186731.12127605,27221583.938787557,255151,-870195.3202002198,-12077570.14118212,-497
PEGDA01TPO000SiNP_Sam01_S1_P__GrID034_LOC_RC006021-5.00x5.00-Modulus_Backward-251029-CRO_5d1db617.tiff,raw_minmax,45045848.928311855,23345820.934541903,255151,kPa,45186731.12127605,27221583.938787557,255151,-140882.1929641962,-3875763.0042456537,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID034_LOC_RC006021-5.00x5.00-Modulus_Backward-251029-CRO_5d1db617.tiff,raw_three_sigma,44009321.856733635,13102091.205079192,254232,kPa,45186731.12127605,27221583.938787557,255151,-1177409.2645424157,-14119492.733708365,-919
PEGDA01TPO000SiNP_Sam01_S1_P__GrID035_LOC_RC007003-5.00x5.00-Modulus_Backward-251029-CRO_898e3fc2.tiff,gwy_ops_py_stats,722811158.0420609,95605428.71809919,253303,kPa,736917967.4116279,179965665.9243851,253303,-14106809.369567037,-84360237.20628591,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID035_LOC_RC007003-5.00x5.00-Modulus_Backward-251029-CRO_898e3fc2.tiff,raw_chauvenet,722811158.0420609,95605428.71809919,253303,kPa,736917967.4116279,179965665.9243851,253303,-14106809.369567037,-84360237.20628591,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID035_LOC_RC007003-5.00x5.00-Modulus_Backward-251029-CRO_898e3fc2.tiff,raw_minmax,722811158.0420609,95605428.71809919,253303,kPa,736917967.4116279,179965665.9243851,253303,-14106809.369567037,-84360237.20628591,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID035_LOC_RC007003-5.00x5.00-Modulus_Backward-251029-CRO_898e3fc2.tiff,raw_three_sigma,722811158.0420609,95605428.71809919,253303,kPa,736917967.4116279,179965665.9243851,253303,-14106809.369567037,-84360237.20628591,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID036_LOC_RC007021-5.00x5.00-Modulus_Backward-251029-CRO_6f7fed9d.tiff,gwy_ops_py_stats,530722057.7984967,266456175.5111728,361,kPa,7071445821.573961,728662553.1270541,361,-6540723763.775465,-462206377.6158813,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID036_LOC_RC007021-5.00x5.00-Modulus_Backward-251029-CRO_6f7fed9d.tiff,raw_chauvenet,530722057.7984967,266456175.5111728,361,kPa,7071445821.573961,728662553.1270541,361,-6540723763.775465,-462206377.6158813,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID036_LOC_RC007021-5.00x5.00-Modulus_Backward-251029-CRO_6f7fed9d.tiff,raw_minmax,530722057.7984967,266456175.5111728,361,kPa,7071445821.573961,728662553.1270541,361,-6540723763.775465,-462206377.6158813,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID036_LOC_RC007021-5.00x5.00-Modulus_Backward-251029-CRO_6f7fed9d.tiff,raw_three_sigma,530722057.7984967,266456175.5111728,361,kPa,7071445821.573961,728662553.1270541,361,-6540723763.775465,-462206377.6158813,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID037_LOC_RC008008-5.00x5.00-Modulus_Backward-251030-CRO_93fac9b5.tiff,gwy_ops_py_stats,370717333.630801,100709064.59687555,239929,kPa,378106718.54935426,142538374.28351778,239929,-7389384.918553233,-41829309.68664223,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID037_LOC_RC008008-5.00x5.00-Modulus_Backward-251030-CRO_93fac9b5.tiff,raw_chauvenet,370717333.630801,100709064.59687555,239929,kPa,378106718.54935426,142538374.28351778,239929,-7389384.918553233,-41829309.68664223,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID037_LOC_RC008008-5.00x5.00-Modulus_Backward-251030-CRO_93fac9b5.tiff,raw_minmax,370717333.630801,100709064.59687555,239929,kPa,378106718.54935426,142538374.28351778,239929,-7389384.918553233,-41829309.68664223,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID037_LOC_RC008008-5.00x5.00-Modulus_Backward-251030-CRO_93fac9b5.tiff,raw_three_sigma,370717333.630801,100709064.59687555,239929,kPa,378106718.54935426,142538374.28351778,239929,-7389384.918553233,-41829309.68664223,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID038_LOC_RC008014-5.00x5.00-Modulus_Backward-251030-CRO_9c5f55c3.tiff,gwy_ops_py_stats,199654144.34374928,44975208.6871812,240742,kPa,201132820.33391452,70285721.19156681,240742,-1478675.9901652336,-25310512.504385613,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID038_LOC_RC008014-5.00x5.00-Modulus_Backward-251030-CRO_9c5f55c3.tiff,raw_chauvenet,199654144.34374928,44975208.6871812,240742,kPa,201132820.33391452,70285721.19156681,240742,-1478675.9901652336,-25310512.504385613,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID038_LOC_RC008014-5.00x5.00-Modulus_Backward-251030-CRO_9c5f55c3.tiff,raw_minmax,199654144.34374928,44975208.6871812,240742,kPa,201132820.33391452,70285721.19156681,240742,-1478675.9901652336,-25310512.504385613,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID038_LOC_RC008014-5.00x5.00-Modulus_Backward-251030-CRO_9c5f55c3.tiff,raw_three_sigma,199523399.54209745,43848504.64747707,240701,kPa,201132820.33391452,70285721.19156681,240742,-1609420.791817069,-26437216.544089742,-41
PEGDA01TPO000SiNP_Sam01_S1_P__GrID039_LOC_RC008019-5.00x5.00-Modulus_Backward-251030-CRO_797a422a.tiff,gwy_ops_py_stats,514579640.4803325,303109379.5835944,54,kPa,3986245516.240613,196441963.198688,54,-3471665875.7602806,106667416.38490638,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID039_LOC_RC008019-5.00x5.00-Modulus_Backward-251030-CRO_797a422a.tiff,raw_chauvenet,,,0,kPa,3986245516.240613,196441963.198688,54,,,-54
PEGDA01TPO000SiNP_Sam01_S1_P__GrID039_LOC_RC008019-5.00x5.00-Modulus_Backward-251030-CRO_797a422a.tiff,raw_minmax,514579640.4803325,303109379.5835944,54,kPa,3986245516.240613,196441963.198688,54,-3471665875.7602806,106667416.38490638,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID039_LOC_RC008019-5.00x5.00-Modulus_Backward-251030-CRO_797a422a.tiff,raw_three_sigma,,,0,kPa,3986245516.240613,196441963.198688,54,,,-54
PEGDA01TPO000SiNP_Sam01_S1_P__GrID040_LOC_RC010001-5.00x5.00-Modulus_Backward-251030-CRO_0aca7b9f.tiff,gwy_ops_py_stats,453728113.79328686,81536709.68122204,252221,kPa,456691782.5793306,100519863.52683213,252221,-2963668.786043763,-18983153.845610097,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID040_LOC_RC010001-5.00x5.00-Modulus_Backward-251030-CRO_0aca7b9f.tiff,raw_chauvenet,453728113.79328686,81536709.68122204,252221,kPa,456691782.5793306,100519863.52683213,252221,-2963668.786043763,-18983153.845610097,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID040_LOC_RC010001-5.00x5.00-Modulus_Backward-251030-CRO_0aca7b9f.tiff,raw_minmax,453728113.79328686,81536709.68122204,252221,kPa,456691782.5793306,100519863.52683213,252221,-2963668.786043763,-18983153.845610097,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID040_LOC_RC010001-5.00x5.00-Modulus_Backward-251030-CRO_0aca7b9f.tiff,raw_three_sigma,453728113.79328686,81536709.68122204,252221,kPa,456691782.5793306,100519863.52683213,252221,-2963668.786043763,-18983153.845610097,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID041_LOC_RC010002-5.00x5.00-Modulus_Backward-251030-CRO_9564d462.tiff,gwy_ops_py_stats,49133312.58315907,31951427.90317841,255831,kPa,49233518.70825918,33848022.9643202,255831,-100206.12510011345,-1896595.061141789,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID041_LOC_RC010002-5.00x5.00-Modulus_Backward-251030-CRO_9564d462.tiff,raw_chauvenet,47617164.98841826,22753715.411004577,254419,kPa,49233518.70825918,33848022.9643202,255831,-1616353.7198409215,-11094307.55331562,-1412
PEGDA01TPO000SiNP_Sam01_S1_P__GrID041_LOC_RC010002-5.00x5.00-Modulus_Backward-251030-CRO_9564d462.tiff,raw_minmax,49133312.58315907,31951427.90317841,255831,kPa,49233518.70825918,33848022.9643202,255831,-100206.12510011345,-1896595.061141789,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID041_LOC_RC010002-5.00x5.00-Modulus_Backward-251030-CRO_9564d462.tiff,raw_three_sigma,46568947.054664716,19469862.893695436,252427,kPa,49233518.70825918,33848022.9643202,255831,-2664571.653594464,-14378160.070624761,-3404
PEGDA01TPO000SiNP_Sam01_S1_P__GrID042_LOC_RC010006-5.00x5.00-Modulus_Backward-251030-CRO_1f2056b1.tiff,gwy_ops_py_stats,48605234.65573238,19302894.39866026,259854,kPa,48654508.549738795,20781954.247567706,259854,-49273.8940064162,-1479059.8489074446,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID042_LOC_RC010006-5.00x5.00-Modulus_Backward-251030-CRO_1f2056b1.tiff,raw_chauvenet,47628855.488287956,11164986.203319522,258509,kPa,48654508.549738795,20781954.247567706,259854,-1025653.061450839,-9616968.044248184,-1345
PEGDA01TPO000SiNP_Sam01_S1_P__GrID042_LOC_RC010006-5.00x5.00-Modulus_Backward-251030-CRO_1f2056b1.tiff,raw_minmax,48605234.65573238,19302894.39866026,259854,kPa,48654508.549738795,20781954.247567706,259854,-49273.8940064162,-1479059.8489074446,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID042_LOC_RC010006-5.00x5.00-Modulus_Backward-251030-CRO_1f2056b1.tiff,raw_three_sigma,47093470.59882953,8986539.996062784,256821,kPa,48654508.549738795,20781954.247567706,259854,-1561037.9509092644,-11795414.251504922,-3033
PEGDA01TPO000SiNP_Sam01_S1_P__GrID043_LOC_RC010010-5.00x5.00-Modulus_Backward-251030-CRO_7b0f35d6.tiff,gwy_ops_py_stats,39248746.59532685,21067817.196322504,257946,kPa,39311402.99140794,22751961.63687902,257946,-62656.39608108997,-1684144.440556515,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID043_LOC_RC010010-5.00x5.00-Modulus_Backward-251030-CRO_7b0f35d6.tiff,raw_chauvenet,38525555.46736768,13067288.20369325,257371,kPa,39311402.99140794,22751961.63687902,257946,-785847.5240402594,-9684673.43318577,-575
PEGDA01TPO000SiNP_Sam01_S1_P__GrID043_LOC_RC010010-5.00x5.00-Modulus_Backward-251030-CRO_7b0f35d6.tiff,raw_minmax,39248746.59532685,21067817.196322504,257946,kPa,39311402.99140794,22751961.63687902,257946,-62656.39608108997,-1684144.440556515,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID043_LOC_RC010010-5.00x5.00-Modulus_Backward-251030-CRO_7b0f35d6.tiff,raw_three_sigma,38243411.44121071,11483537.056185814,256839,kPa,39311402.99140794,22751961.63687902,257946,-1067991.5501972288,-11268424.580693206,-1107
PEGDA01TPO000SiNP_Sam01_S1_P__GrID044_LOC_RC010011-5.00x5.00-Modulus_Backward-251030-CRO_47d42e1c.tiff,gwy_ops_py_stats,122206025.90166272,38592283.664438665,255452,kPa,122757568.29205416,51623769.38088984,255452,-551542.3903914392,-13031485.716451176,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID044_LOC_RC010011-5.00x5.00-Modulus_Backward-251030-CRO_47d42e1c.tiff,raw_chauvenet,121286806.94871849,31489214.06125977,254994,kPa,122757568.29205416,51623769.38088984,255452,-1470761.3433356732,-20134555.31963007,-458
PEGDA01TPO000SiNP_Sam01_S1_P__GrID044_LOC_RC010011-5.00x5.00-Modulus_Backward-251030-CRO_47d42e1c.tiff,raw_minmax,122206025.90166272,38592283.664438665,255452,kPa,122757568.29205416,51623769.38088984,255452,-551542.3903914392,-13031485.716451176,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID044_LOC_RC010011-5.00x5.00-Modulus_Backward-251030-CRO_47d42e1c.tiff,raw_three_sigma,120699192.62562415,28690600.127574906,254467,kPa,122757568.29205416,51623769.38088984,255452,-2058375.6664300114,-22933169.253314935,-985
PEGDA01TPO000SiNP_Sam01_S1_P__GrID045_LOC_RC010012-5.00x5.00-Modulus_Backward-251030-CRO_4f9d30ad.tiff,gwy_ops_py_stats,557542570.648276,271228793.95069116,6,kPa,22784475763.201794,999264638.2005634,6,-22226933192.553516,-728035844.2498722,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID045_LOC_RC010012-5.00x5.00-Modulus_Backward-251030-CRO_4f9d30ad.tiff,raw_chauvenet,,,0,kPa,22784475763.201794,999264638.2005634,6,,,-6
PEGDA01TPO000SiNP_Sam01_S1_P__GrID045_LOC_RC010012-5.00x5.00-Modulus_Backward-251030-CRO_4f9d30ad.tiff,raw_minmax,557542570.648276,271228793.95069116,6,kPa,22784475763.201794,999264638.2005634,6,-22226933192.553516,-728035844.2498722,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID045_LOC_RC010012-5.00x5.00-Modulus_Backward-251030-CRO_4f9d30ad.tiff,raw_three_sigma,,,0,kPa,22784475763.201794,999264638.2005634,6,,,-6
PEGDA01TPO000SiNP_Sam01_S1_P__GrID046_LOC_RC010016-5.00x5.00-Modulus_Backward-251030-CRO_de9fea9a.tiff,gwy_ops_py_stats,52986329.321180195,35304475.94820273,246006,kPa,53022366.230564915,36142442.32680501,246006,-36036.90938472003,-837966.3786022812,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID046_LOC_RC010016-5.00x5.00-Modulus_Backward-251030-CRO_de9fea9a.tiff,raw_chauvenet,52207100.475004315,27026954.232457973,245710,kPa,53022366.230564915,36142442.32680501,246006,-815265.7555605993,-9115488.094347037,-296
PEGDA01TPO000SiNP_Sam01_S1_P__GrID046_LOC_RC010016-5.00x5.00-Modulus_Backward-251030-CRO_de9fea9a.tiff,raw_minmax,52986329.321180195,35304475.94820273,246006,kPa,53022366.230564915,36142442.32680501,246006,-36036.90938472003,-837966.3786022812,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID046_LOC_RC010016-5.00x5.00-Modulus_Backward-251030-CRO_de9fea9a.tiff,raw_three_sigma,51646442.55974566,22617767.56362831,245352,kPa,53022366.230564915,36142442.32680501,246006,-1375923.6708192527,-13524674.763176702,-654
PEGDA01TPO000SiNP_Sam01_S1_P__GrID047_LOC_RC010020-5.00x5.00-Modulus_Backward-251030-CRO_e815be7f.tiff,gwy_ops_py_stats,46879232.88783856,20900864.19391503,253421,kPa,46978781.06653298,24270910.079939727,253421,-99548.17869441956,-3370045.886024695,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID047_LOC_RC010020-5.00x5.00-Modulus_Backward-251030-CRO_e815be7f.tiff,raw_chauvenet,46733657.41565096,18273324.278066657,253367,kPa,46978781.06653298,24270910.079939727,253421,-245123.6508820206,-5997585.801873069,-54
PEGDA01TPO000SiNP_Sam01_S1_P__GrID047_LOC_RC010020-5.00x5.00-Modulus_Backward-251030-CRO_e815be7f.tiff,raw_minmax,46879232.88783856,20900864.19391503,253421,kPa,46978781.06653298,24270910.079939727,253421,-99548.17869441956,-3370045.886024695,0
