source_file,method,avg_value,std_value,n_valid,units,avg_baseline,std_baseline,n_valid_baseline,delta_avg,delta_std,delta_n_valid
PEGDA01TPO000SiNP_Sam01_S1_P__GrID022_LOC_RC005005-5.00x5.00-Modulus_Forward-251028-CRO_f85418cc.tiff,raw_chauvenet,579561317.4191424,86839633.46281262,258496,kPa,588651934.0700958,256949964.67746982,258496,-9090616.650953412,-170110331.2146572,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID022_LOC_RC005005-5.00x5.00-Modulus_Forward-251028-CRO_f85418cc.tiff,raw_minmax,579561317.4191424,86839633.46281262,258496,kPa,588651934.0700958,256949964.67746982,258496,-9090616.650953412,-170110331.2146572,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID022_LOC_RC005005-5.00x5.00-Modulus_Forward-251028-CRO_f85418cc.tiff,raw_three_sigma,579561317.4191424,86839633.46281262,258496,kPa,588651934.0700958,256949964.67746982,258496,-9090616.650953412,-170110331.2146572,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID023_LOC_RC005006-5.00x5.00-Modulus_Forward-251028-CRO_99dd8aa9.tiff,gwy_ops_py_stats,34707244.193028525,17924757.978076957,257623,kPa,34741518.61011962,19118089.56991819,257623,-34274.41709109396,-1193331.591841232,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID023_LOC_RC005006-5.00x5.00-Modulus_Forward-251028-CRO_99dd8aa9.tiff,raw_chauvenet,33879764.643495716,10808650.618229745,256385,kPa,34741518.61011962,19118089.56991819,257623,-861753.9666239023,-8309438.951688444,-1238
PEGDA01TPO000SiNP_Sam01_S1_P__GrID023_LOC_RC005006-5.00x5.00-Modulus_Forward-251028-CRO_99dd8aa9.tiff,raw_minmax,34707244.193028525,17924757.978076957,257623,kPa,34741518.61011962,19118089.56991819,257623,-34274.41709109396,-1193331.591841232,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID023_LOC_RC005006-5.00x5.00-Modulus_Forward-251028-CRO_99dd8aa9.tiff,raw_three_sigma,33359396.87085499,8751817.862787133,254662,kPa,34741518.61011962,19118089.56991819,257623,-1382121.7392646298,-10366271.707131056,-2961
PEGDA01TPO000SiNP_Sam01_S1_P__GrID024_LOC_RC005016-5.00x5.00-Modulus_Forward-251028-CRO_4c7f6754.tiff,gwy_ops_py_stats,35051849.69096366,10835861.00554326,262144,kPa,35051849.69096463,10835861.005543275,262144,-9.685754776000977e-07,-1.4901161193847656e-08,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID024_LOC_RC005016-5.00x5.00-Modulus_Forward-251028-CRO_4c7f6754.tiff,raw_chauvenet,34303524.20131457,7084070.148179864,259697,kPa,35051849.69096463,10835861.005543275,262144,-748325.4896500632,-3751790.857363411,-2447
PEGDA01TPO000SiNP_Sam01_S1_P__GrID024_LOC_RC005016-5.00x5.00-Modulus_Forward-251028-CRO_4c7f6754.tiff,raw_minmax,35051849.69096366,10835861.00554326,262144,kPa,35051849.69096463,10835861.005543275,262144,-9.685754776000977e-07,-1.4901161193847656e-08,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID024_LOC_RC005016-5.00x5.00-Modulus_Forward-251028-CRO_4c7f6754.tiff,raw_three_sigma,33925699.58209341,5874904.776375037,257319,kPa,35051849.69096463,10835861.005543275,262144,-1126150.1088712215,-4960956.229168238,-4825
PEGDA01TPO000SiNP_Sam01_S1_P__GrID025_LOC_RC005017-5.00x5.00-Modulus_Forward-251029-CRO_71d730cd.tiff,gwy_ops_py_stats,118285280.50467888,43739994.30401723,250778,kPa,118824690.29598334,53321264.893061414,250778,-539409.7913044691,-9581270.589044183,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID025_LOC_RC005017-5.00x5.00-Modulus_Forward-251029-CRO_71d730cd.tiff,raw_chauvenet,117999123.61233953,41298070.469754234,250679,kPa,118824690.29598334,53321264.893061414,250778,-825566.6836438179,-12023194.42330718,-99
PEGDA01TPO000SiNP_Sam01_S1_P__GrID025_LOC_RC005017-5.00x5.00-Modulus_Forward-251029-CRO_71d730cd.tiff,raw_minmax,118285280.50467888,43739994.30401723,250778,kPa,118824690.29598334,53321264.893061414,250778,-539409.7913044691,-9581270.589044183,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID025_LOC_RC005017-5.00x5.00-Modulus_Forward-251029-CRO_71d730cd.tiff,raw_three_sigma,117277331.04699977,36470138.60436531,250327,kPa,118824690.29598334,53321264.893061414,250778,-1547359.248983577,-16851126.288696103,-451
PEGDA01TPO000SiNP_Sam01_S1_P__GrID026_LOC_RC006001-5.00x5.00-Modulus_Forward-251029-CRO_19b97620.tiff,gwy_ops_py_stats,195782657.21818802,66139233.75354355,250043,kPa,199042421.7764259,106881770.80069306,250043,-3259764.5582378805,-40742537.04714952,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID026_LOC_RC006001-5.00x5.00-Modulus_Forward-251029-CRO_19b97620.tiff,raw_chauvenet,195782657.21818802,66139233.75354355,250043,kPa,199042421.7764259,106881770.80069306,250043,-3259764.5582378805,-40742537.04714952,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID026_LOC_RC006001-5.00x5.00-Modulus_Forward-251029-CRO_19b97620.tiff,raw_minmax,195782657.21818802,66139233.75354355,250043,kPa,199042421.7764259,106881770.80069306,250043,-3259764.5582378805,-40742537.04714952,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID026_LOC_RC006001-5.00x5.00-Modulus_Forward-251029-CRO_19b97620.tiff,raw_three_sigma,195782657.21818802,66139233.75354355,250043,kPa,199042421.7764259,106881770.80069306,250043,-3259764.5582378805,-40742537.04714952,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID027_LOC_RC006005-5.00x5.00-Modulus_Forward-251029-CRO_65827272.tiff,gwy_ops_py_stats,519014846.4836427,60343124.948764205,259474,kPa,520271056.54406583,68525807.66053396,259474,-1256210.0604231358,-8182682.71176976,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID027_LOC_RC006005-5.00x5.00-Modulus_Forward-251029-CRO_65827272.tiff,raw_chauvenet,519014846.4836427,60343124.948764205,259474,kPa,520271056.54406583,68525807.66053396,259474,-1256210.0604231358,-8182682.71176976,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID027_LOC_RC006005-5.00x5.00-Modulus_Forward-251029-CRO_65827272.tiff,raw_minmax,519014846.4836427,60343124.948764205,259474,kPa,520271056.54406583,68525807.66053396,259474,-1256210.0604231358,-8182682.71176976,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID027_LOC_RC006005-5.00x5.00-Modulus_Forward-251029-CRO_65827272.tiff,raw_three_sigma,520251138.0110458,51834175.859192014,258077,kPa,520271056.54406583,68525807.66053396,259474,-19918.53302001953,-16691631.80134195,-1397
PEGDA01TPO000SiNP_Sam01_S1_P__GrID028_LOC_RC006006-5.00x5.00-Modulus_Forward-251029-CRO_f7b37854.tiff,gwy_ops_py_stats,173537903.66528165,54880933.357855484,246182,kPa,174425639.48166648,69341405.65760162,246182,-887735.8163848221,-14460472.29974614,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID028_LOC_RC006006-5.00x5.00-Modulus_Forward-251029-CRO_f7b37854.tiff,raw_chauvenet,173537903.66528165,54880933.357855484,246182,kPa,174425639.48166648,69341405.65760162,246182,-887735.8163848221,-14460472.29974614,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID028_LOC_RC006006-5.00x5.00-Modulus_Forward-251029-CRO_f7b37854.tiff,raw_minmax,173537903.66528165,54880933.357855484,246182,kPa,174425639.48166648,69341405.65760162,246182,-887735.8163848221,-14460472.29974614,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID028_LOC_RC006006-5.00x5.00-Modulus_Forward-251029-CRO_f7b37854.tiff,raw_three_sigma,173537903.66528165,54880933.357855484,246182,kPa,174425639.48166648,69341405.65760162,246182,-887735.8163848221,-14460472.29974614,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID029_LOC_RC006010-5.00x5.00-Modulus_Forward-251029-CRO_2d1516ab.tiff,gwy_ops_py_stats,118475447.36012505,49890348.426921606,252724,kPa,118667077.75300743,52072278.066198334,252724,-191630.3928823769,-2181929.639276728,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID029_LOC_RC006010-5.00x5.00-Modulus_Forward-251029-CRO_2d1516ab.tiff,raw_chauvenet,118298774.32075879,48460466.066182286,252668,kPa,118667077.75300743,52072278.066198334,252724,-368303.4322486371,-3611812.0000160486,-56
PEGDA01TPO000SiNP_Sam01_S1_P__GrID029_LOC_RC006010-5.00x5.00-Modulus_Forward-251029-CRO_2d1516ab.tiff,raw_minmax,118475447.36012505,49890348.426921606,252724,kPa,118667077.75300743,52072278.066198334,252724,-191630.3928823769,-2181929.639276728,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID029_LOC_RC006010-5.00x5.00-Modulus_Forward-251029-CRO_2d1516ab.tiff,raw_three_sigma,117716276.07010193,44840354.27253984,252411,kPa,118667077.75300743,52072278.066198334,252724,-950801.6829054952,-7231923.793658495,-313
PEGDA01TPO000SiNP_Sam01_S1_P__GrID030_LOC_RC006011-5.00x5.00-Modulus_Forward-251029-CRO_cbd5349d.tiff,gwy_ops_py_stats,66952864.33479641,28177015.898334213,253985,kPa,67305162.60012044,42698550.70118914,253985,-352298.2653240338,-14521534.802854925,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID030_LOC_RC006011-5.00x5.00-Modulus_Forward-251029-CRO_cbd5349d.tiff,raw_chauvenet,66952864.33479641,28177015.898334213,253985,kPa,67305162.60012044,42698550.70118914,253985,-352298.2653240338,-14521534.802854925,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID030_LOC_RC006011-5.00x5.00-Modulus_Forward-251029-CRO_cbd5349d.tiff,raw_minmax,66952864.33479641,28177015.898334213,253985,kPa,67305162.60012044,42698550.70118914,253985,-352298.2653240338,-14521534.802854925,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID030_LOC_RC006011-5.00x5.00-Modulus_Forward-251029-CRO_cbd5349d.tiff,raw_three_sigma,66917927.35271038,27621834.42295719,253975,kPa,67305162.60012044,42698550.70118914,253985,-387235.247410059,-15076716.278231949,-10
PEGDA01TPO000SiNP_Sam01_S1_P__GrID031_LOC_RC006012-5.00x5.00-Modulus_Forward-251029-CRO_780230d1.tiff,gwy_ops_py_stats,70688599.12917672,33201776.22245041,259251,kPa,70913457.20695688,38105561.48921705,259251,-224858.07778015733,-4903785.266766641,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID031_LOC_RC006012-5.00x5.00-Modulus_Forward-251029-CRO_780230d1.tiff,raw_chauvenet,69582732.77053683,24130586.835450586,258592,kPa,70913457.20695688,38105561.48921705,259251,-1330724.4364200532,-13974974.653766464,-659
PEGDA01TPO000SiNP_Sam01_S1_P__GrID031_LOC_RC006012-5.00x5.00-Modulus_Forward-251029-CRO_780230d1.tiff,raw_minmax,70688599.12917672,33201776.22245041,259251,kPa,70913457.20695688,38105561.48921705,259251,-224858.07778015733,-4903785.266766641,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID031_LOC_RC006012-5.00x5.00-Modulus_Forward-251029-CRO_780230d1.tiff,raw_three_sigma,68879354.16409244,20407425.205710724,257815,kPa,70913457.20695688,38105561.48921705,259251,-2034103.0428644419,-17698136.283506326,-1436
PEGDA01TPO000SiNP_Sam01_S1_P__GrID032_LOC_RC006016-5.00x5.00-Modulus_Forward-251029-CRO_279d38c1.tiff,gwy_ops_py_stats,64067518.59331336,26890647.836158607,257708,kPa,64257102.04295625,31495496.53634843,257708,-189583.4496428892,-4604848.700189821,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID032_LOC_RC006016-5.00x5.00-Modulus_Forward-251029-CRO_279d38c1.tiff,raw_chauvenet,63011144.1524263,17745283.641137507,256880,kPa,64257102.04295625,31495496.53634843,257708,-1245957.8905299455,-13750212.895210922,-828
PEGDA01TPO000SiNP_Sam01_S1_P__GrID032_LOC_RC006016-5.00x5.00-Modulus_Forward-251029-CRO_279d38c1.tiff,raw_minmax,64067518.59331336,26890647.836158607,257708,kPa,64257102.04295625,31495496.53634843,257708,-189583.4496428892,-4604848.700189821,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID032_LOC_RC006016-5.00x5.00-Modulus_Forward-251029-CRO_279d38c1.tiff,raw_three_sigma,62584242.02224527,15705456.406056168,256189,kPa,64257102.04295625,31495496.53634843,257708,-1672860.020710975,-15790040.130292261,-1519
PEGDA01TPO000SiNP_Sam01_S1_P__GrID033_LOC_RC006017-5.00x5.00-Modulus_Forward-251029-CRO_1c85eb82.tiff,gwy_ops_py_stats,51663852.2385943,23556605.095854737,257689,kPa,51724109.89610285,25181805.335915986,257689,-60257.657508552074,-1625200.2400612496,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID033_LOC_RC006017-5.00x5.00-Modulus_Forward-251029-CRO_1c85eb82.tiff,raw_chauvenet,50997094.20300045,16332776.131885894,257224,kPa,51724109.89610285,25181805.335915986,257689,-727015.6931024045,-8849029.204030093,-465
PEGDA01TPO000SiNP_Sam01_S1_P__GrID033_LOC_RC006017-5.00x5.00-Modulus_Forward-251029-CRO_1c85eb82.tiff,raw_minmax,51663852.2385943,23556605.095854737,257689,kPa,51724109.89610285,25181805.335915986,257689,-60257.657508552074,-1625200.2400612496,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID033_LOC_RC006017-5.00x5.00-Modulus_Forward-251029-CRO_1c85eb82.tiff,raw_three_sigma,50631763.78347209,14499527.009923445,256613,kPa,51724109.89610285,25181805.335915986,257689,-1092346.1126307622,-10682278.325992541,-1076
PEGDA01TPO000SiNP_Sam01_S1_P__GrID034_LOC_RC006021-5.00x5.00-Modulus_Forward-251029-CRO_a47f1ee9.tiff,gwy_ops_py_stats,45599005.14488779,23621280.378649402,256170,kPa,45765111.27190777,27929362.71748325,256170,-166106.12701997906,-4308082.338833846,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID034_LOC_RC006021-5.00x5.00-Modulus_Forward-251029-CRO_a47f1ee9.tiff,raw_chauvenet,44853924.795355245,15010060.875248149,255659,kPa,45765111.27190777,27929362.71748325,256170,-911186.4765525237,-12919301.8422351,-511
PEGDA01TPO000SiNP_Sam01_S1_P__GrID034_LOC_RC006021-5.00x5.00-Modulus_Forward-251029-CRO_a47f1ee9.tiff,raw_minmax,45599005.14488779,23621280.378649402,256170,kPa,45765111.27190777,27929362.71748325,256170,-166106.12701997906,-4308082.338833846,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID034_LOC_RC006021-5.00x5.00-Modulus_Forward-251029-CRO_a47f1ee9.tiff,raw_three_sigma,44505696.51592544,13030539.82336686,255095,kPa,45765111.27190777,27929362.71748325,256170,-1259414.755982332,-14898822.894116389,-1075
PEGDA01TPO000SiNP_Sam01_S1_P__GrID035_LOC_RC007003-5.00x5.00-Modulus_Forward-251029-CRO_73728af3.tiff,gwy_ops_py_stats,145798567.1600802,71322445.4895474,238971,kPa,150270890.64213544,116266364.40458144,238971,-4472323.482055247,-44943918.91503404,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID035_LOC_RC007003-5.00x5.00-Modulus_Forward-251029-CRO_73728af3.tiff,raw_chauvenet,145798567.1600802,71322445.4895474,238971,kPa,150270890.64213544,116266364.40458144,238971,-4472323.482055247,-44943918.91503404,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID035_LOC_RC007003-5.00x5.00-Modulus_Forward-251029-CRO_73728af3.tiff,raw_minmax,145798567.1600802,71322445.4895474,238971,kPa,150270890.64213544,116266364.40458144,238971,-4472323.482055247,-44943918.91503404,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID035_LOC_RC007003-5.00x5.00-Modulus_Forward-251029-CRO_73728af3.tiff,raw_three_sigma,145392162.0176723,68954330.08130392,238853,kPa,150270890.64213544,116266364.40458144,238971,-4878728.624463141,-47312034.32327752,-118
PEGDA01TPO000SiNP_Sam01_S1_P__GrID036_LOC_RC007021-5.00x5.00-Modulus_Forward-251029-CRO_519c474e.tiff,gwy_ops_py_stats,718657548.6440941,146824592.05620506,243019,kPa,742047107.8677584,310644093.9852566,243019,-23389559.223664284,-163819501.92905155,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID036_LOC_RC007021-5.00x5.00-Modulus_Forward-251029-CRO_519c474e.tiff,raw_chauvenet,718657548.6440941,146824592.05620506,243019,kPa,742047107.8677584,310644093.9852566,243019,-23389559.223664284,-163819501.92905155,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID036_LOC_RC007021-5.00x5.00-Modulus_Forward-251029-CRO_519c474e.tiff,raw_minmax,718657548.6440941,146824592.05620506,243019,kPa,742047107.8677584,310644093.9852566,243019,-23389559.223664284,-163819501.92905155,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID036_LOC_RC007021-5.00x5.00-Modulus_Forward-251029-CRO_519c474e.tiff,raw_three_sigma,718657548.6440941,146824592.05620506,243019,kPa,742047107.8677584,310644093.9852566,243019,-23389559.223664284,-163819501.92905155,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID037_LOC_RC008008-5.00x5.00-Modulus_Forward-251030-CRO_cf2e5e36.tiff,gwy_ops_py_stats,290710781.0453996,89755262.54847987,244078,kPa,297018635.9911696,157131333.9100784,244078,-6307854.945769966,-67376071.36159854,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID037_LOC_RC008008-5.00x5.00-Modulus_Forward-251030-CRO_cf2e5e36.tiff,raw_chauvenet,290710781.0453996,89755262.54847987,244078,kPa,297018635.9911696,157131333.9100784,244078,-6307854.945769966,-67376071.36159854,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID037_LOC_RC008008-5.00x5.00-Modulus_Forward-251030-CRO_cf2e5e36.tiff,raw_minmax,290710781.0453996,89755262.54847987,244078,kPa,297018635.9911696,157131333.9100784,244078,-6307854.945769966,-67376071.36159854,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID037_LOC_RC008008-5.00x5.00-Modulus_Forward-251030-CRO_cf2e5e36.tiff,raw_three_sigma,290710781.0453996,89755262.54847987,244078,kPa,297018635.9911696,157131333.9100784,244078,-6307854.945769966,-67376071.36159854,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID038_LOC_RC008014-5.00x5.00-Modulus_Forward-251030-CRO_62a47149.tiff,gwy_ops_py_stats,565565857.287144,75393591.59741698,247720,kPa,568029306.1361424,101691222.49612442,247720,-2463448.8489984274,-26297630.898707435,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID038_LOC_RC008014-5.00x5.00-Modulus_Forward-251030-CRO_62a47149.tiff,raw_chauvenet,565565857.287144,75393591.59741698,247720,kPa,568029306.1361424,101691222.49612442,247720,-2463448.8489984274,-26297630.898707435,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID038_LOC_RC008014-5.00x5.00-Modulus_Forward-251030-CRO_62a47149.tiff,raw_minmax,565565857.287144,75393591.59741698,247720,kPa,568029306.1361424,101691222.49612442,247720,-2463448.8489984274,-26297630.898707435,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID038_LOC_RC008014-5.00x5.00-Modulus_Forward-251030-CRO_62a47149.tiff,raw_three_sigma,565565857.287144,75393591.59741698,247720,kPa,568029306.1361424,101691222.49612442,247720,-2463448.8489984274,-26297630.898707435,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID039_LOC_RC008019-5.00x5.00-Modulus_Forward-251030-CRO_02bc5eb2.tiff,gwy_ops_py_stats,98225848.8746334,42578608.26208713,247763,kPa,99060128.09813412,68651256.65251264,247763,-834279.2235007137,-26072648.39042551,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID039_LOC_RC008019-5.00x5.00-Modulus_Forward-251030-CRO_02bc5eb2.tiff,raw_chauvenet,97286633.13395181,34142698.77256503,247418,kPa,99060128.09813412,68651256.65251264,247763,-1773494.9641823024,-34508557.87994761,-345
PEGDA01TPO000SiNP_Sam01_S1_P__GrID039_LOC_RC008019-5.00x5.00-Modulus_Forward-251030-CRO_02bc5eb2.tiff,raw_minmax,98225848.8746334,42578608.26208713,247763,kPa,99060128.09813412,68651256.65251264,247763,-834279.2235007137,-26072648.39042551,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID039_LOC_RC008019-5.00x5.00-Modulus_Forward-251030-CRO_02bc5eb2.tiff,raw_three_sigma,96541426.3044329,29136531.842104435,246979,kPa,99060128.09813412,68651256.65251264,247763,-2518701.7937012166,-39514724.810408205,-784
PEGDA01TPO000SiNP_Sam01_S1_P__GrID040_LOC_RC010001-5.00x5.00-Modulus_Forward-251030-CRO_29afc0c1.tiff,gwy_ops_py_stats,140870506.3198654,56572684.732116155,245505,kPa,141833598.071158,73213055.56113182,245505,-963091.7512925863,-16640370.829015665,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID040_LOC_RC010001-5.00x5.00-Modulus_Forward-251030-CRO_29afc0c1.tiff,raw_chauvenet,140632093.58827648,54927223.058844335,245429,kPa,141833598.071158,73213055.56113182,245505,-1201504.4828815162,-18285832.502287485,-76
PEGDA01TPO000SiNP_Sam01_S1_P__GrID040_LOC_RC010001-5.00x5.00-Modulus_Forward-251030-CRO_29afc0c1.tiff,raw_minmax,140870506.3198654,56572684.732116155,245505,kPa,141833598.071158,73213055.56113182,245505,-963091.7512925863,-16640370.829015665,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID040_LOC_RC010001-5.00x5.00-Modulus_Forward-251030-CRO_29afc0c1.tiff,raw_three_sigma,139683270.00498435,50138418.26116988,244987,kPa,141833598.071158,73213055.56113182,245505,-2150328.066173643,-23074637.29996194,-518
PEGDA01TPO000SiNP_Sam01_S1_P__GrID041_LOC_RC010002-5.00x5.00-Modulus_Forward-251030-CRO_ea9725b9.tiff,gwy_ops_py_stats,60002080.224260084,31353255.43897749,256890,kPa,60099410.266268365,34218776.33029252,256890,-97330.04200828075,-2865520.891315032,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID041_LOC_RC010002-5.00x5.00-Modulus_Forward-251030-CRO_ea9725b9.tiff,raw_chauvenet,58661622.31157273,23544841.74754645,255658,kPa,60099410.266268365,34218776.33029252,256890,-1437787.9546956345,-10673934.582746074,-1232
PEGDA01TPO000SiNP_Sam01_S1_P__GrID041_LOC_RC010002-5.00x5.00-Modulus_Forward-251030-CRO_ea9725b9.tiff,raw_minmax,60002080.224260084,31353255.43897749,256890,kPa,60099410.266268365,34218776.33029252,256890,-97330.04200828075,-2865520.891315032,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID041_LOC_RC010002-5.00x5.00-Modulus_Forward-251030-CRO_ea9725b9.tiff,raw_three_sigma,57622624.23892544,20213733.02882395,253782,kPa,60099410.266268365,34218776.33029252,256890,-2476786.027342923,-14005043.301468574,-3108
PEGDA01TPO000SiNP_Sam01_S1_P__GrID042_LOC_RC010006-5.00x5.00-Modulus_Forward-251030-CRO_07867a5a.tiff,gwy_ops_py_stats,39812666.60075913,19762411.521707326,259332,kPa,39898602.18061039,22213109.841923557,259332,-85935.57985125482,-2450698.320216231,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID042_LOC_RC010006-5.00x5.00-Modulus_Forward-251030-CRO_07867a5a.tiff,raw_chauvenet,38954153.26005183,11454356.33950731,258285,kPa,39898602.18061039,22213109.841923557,259332,-944448.9205585569,-10758753.502416248,-1047
PEGDA01TPO000SiNP_Sam01_S1_P__GrID042_LOC_RC010006-5.00x5.00-Modulus_Forward-251030-CRO_07867a5a.tiff,raw_minmax,39812666.60075913,19762411.521707326,259332,kPa,39898602.18061039,22213109.841923557,259332,-85935.57985125482,-2450698.320216231,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID042_LOC_RC010006-5.00x5.00-Modulus_Forward-251030-CRO_07867a5a.tiff,raw_three_sigma,38440898.032343775,9242435.829576833,256796,kPa,39898602.18061039,22213109.841923557,259332,-1457704.1482666135,-12970674.012346724,-2536
PEGDA01TPO000SiNP_Sam01_S1_P__GrID043_LOC_RC010010-5.00x5.00-Modulus_Forward-251030-CRO_52df9fd1.tiff,gwy_ops_py_stats,42396419.72468619,22954509.512701236,258828,kPa,42490095.35233613,25727314.665190175,258828,-93675.62764994055,-2772805.1524889395,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID043_LOC_RC010010-5.00x5.00-Modulus_Forward-251030-CRO_52df9fd1.tiff,raw_chauvenet,41766459.00777341,13449340.014135608,258479,kPa,42490095.35233613,25727314.665190175,258828,-723636.3445627242,-12277974.651054567,-349
PEGDA01TPO000SiNP_Sam01_S1_P__GrID043_LOC_RC010010-5.00x5.00-Modulus_Forward-251030-CRO_52df9fd1.tiff,raw_minmax,42396419.72468619,22954509.512701236,258828,kPa,42490095.35233613,25727314.665190175,258828,-93675.62764994055,-2772805.1524889395,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID043_LOC_RC010010-5.00x5.00-Modulus_Forward-251030-CRO_52df9fd1.tiff,raw_three_sigma,41588585.25071086,12255440.306555748,258209,kPa,42490095.35233613,25727314.665190175,258828,-901510.1016252711,-13471874.358634427,-619
PEGDA01TPO000SiNP_Sam01_S1_P__GrID044_LOC_RC010011-5.00x5.00-Modulus_Forward-251030-CRO_799a61c5.tiff,gwy_ops_py_stats,62374724.0790014,37768347.13151217,249143,kPa,62940591.94000721,49420373.18857088,249143,-565867.8610058129,-11652026.057058707,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID044_LOC_RC010011-5.00x5.00-Modulus_Forward-251030-CRO_799a61c5.tiff,raw_chauvenet,61273098.73031019,28970644.316696066,248598,kPa,62940591.94000721,49420373.18857088,249143,-1667493.209697023,-20449728.871874813,-545
PEGDA01TPO000SiNP_Sam01_S1_P__GrID044_LOC_RC010011-5.00x5.00-Modulus_Forward-251030-CRO_799a61c5.tiff,raw_minmax,62374724.0790014,37768347.13151217,249143,kPa,62940591.94000721,49420373.18857088,249143,-565867.8610058129,-11652026.057058707,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID044_LOC_RC010011-5.00x5.00-Modulus_Forward-251030-CRO_799a61c5.tiff,raw_three_sigma,60491434.5846449,24941131.00075933,247894,kPa,62940591.94000721,49420373.18857088,249143,-2449157.355362311,-24479242.18781155,-1249
PEGDA01TPO000SiNP_Sam01_S1_P__GrID045_LOC_RC010012-5.00x5.00-Modulus_Forward-251030-CRO_9bae1474.tiff,gwy_ops_py_stats,459954867.22901917,0.0,2,kPa,104025866967.09409,4123589513.537496,2,-103565912099.86507,-4123589513.537496,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID045_LOC_RC010012-5.00x5.00-Modulus_Forward-251030-CRO_9bae1474.tiff,raw_chauvenet,,,0,kPa,104025866967.09409,4123589513.537496,2,,,-2
PEGDA01TPO000SiNP_Sam01_S1_P__GrID045_LOC_RC010012-5.00x5.00-Modulus_Forward-251030-CRO_9bae1474.tiff,raw_minmax,459954867.22901917,0.0,2,kPa,104025866967.09409,4123589513.537496,2,-103565912099.86507,-4123589513.537496,0
PEGDA01TPO000SiNP_Sam01_S1_P__GrID045_LOC_RC010012-5.00x5.00-Modulus_Forward-251030-CRO_9bae1474.tiff,raw_three_sigma,,,0,kPa,104025866967.09409,4123589513.537496,2,,,-2
PEGDA01TPO000SiNP_Sam01_S1_P__GrID046_LOC_RC010016-5.00x5.00-Modulus_Forward-251030-CRO_971bd3a0.tiff,gwy_ops_py_stats,146277396.37700564,30663245.840779237,253289,kPa,146514662.77427372,38117700.40958993,253289,-237266.39726808667,-7454454.568810694,0
