source_file,particle_id,diameter_px,diameter_nm,center_x_nm,center_y_nm,center_x_px,center_y_px,kept,isolated
PEGDA01TPO10SiNPSam02_S2_P__GrID095_LOC_RC021012-5.00x5.00-Z Height_Forward-251002-CRO_b6b23231.tiff,1,128.63027592224716,1256.155038303195,4636.259964770104,3740.367764645055,474.7530203924586,383.01365909965364,0,0
PEGDA01TPO10SiNPSam02_S2_P__GrID095_LOC_RC021012-5.00x5.00-Z Height_Forward-251002-CRO_b6b23231.tiff,2,11.994835078277376,117.1370613113025,863.9121266592921,4967.203055862831,88.46460176991151,508.6415929203539,0,0
