source_file,grain_id,area_px,diameter_px,diameter_nm,center_x_px,center_y_px,center_x_nm,center_y_nm,kept,isolated,edge_excluded,grain_center_x,grain_center_y,grain_pixel_area,grain_projected_area,grain_surface_area,grain_mean,grain_max,grain_min,grain_rms,grain_equiv_disc_radius,grain_equiv_square_side,grain_equiv_ellipse_major,grain_equiv_ellipse_minor,grain_circumcircle_r,grain_inscribed_disc_r
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,1,344,20.928315827817965,204.3780842560348,81.09883720930233,18.91860465116279,791.980832122093,184.75199854651163,0,0,0,7.91980832122093e-07,1.8475199854651162e-07,344.0,3.280639648437499e-14,5.653804982034112e-14,6.765739059336844e-08,1.136088150331297e-07,4.540988749548323e-08,1.6620628984714858e-08,1.021890421280174e-07,1.8112536124015045e-07,2.0167535516086342e-07,5.454787923210833e-08,2.074519130830446e-07,4.8827749605095656e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,2,79,10.02925341359355,97.9419278671245,371.006329113924,9.917721518987342,3623.108682753164,96.85274920886076,0,0,0,3.623108682753164e-06,9.685274920886075e-08,79.0,7.534027099609373e-15,1.0294718916342906e-14,5.5918992573303864e-08,6.475071017162082e-08,4.534636768456686e-08,5.7277272929165505e-09,4.897096393356225e-08,8.679877360659754e-08,8.415548216961173e-08,2.9261773271867895e-08,8.429065109958028e-08,2.5390308995321576e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,3,31,6.282549314314218,61.353020647599784,329.6612903225806,18.01612903225806,3219.3485383064512,175.93876008064512,0,0,0,3.2193485383064514e-06,1.7593876008064513e-07,31.0,2.9563903808593743e-15,4.40357057440986e-15,5.5541592242704596e-08,6.348894052279747e-08,4.570417924845023e-08,5.39047297948763e-09,3.067651032379989e-08,5.437269885576193e-08,5.381018528444848e-08,1.8541846270829695e-08,5.459181296218141e-08,1.51403320221674e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,4,3,1.9544100476116797,19.08603562120781,363.16666666666663,13.833333333333332,3546.5494791666665,135.09114583333331,0,0,0,3.5465494791666667e-06,1.3509114583333333e-07,3.0,2.8610229492187495e-16,3.9123419703136005e-16,4.6287636152111494e-08,4.75509207167241e-08,4.5655993869805186e-08,8.932770822058725e-10,9.543017810603905e-09,1.6914558667664815e-08,1.2065052850266379e-08,8.242000169692007e-09,1.3810691451940872e-08,5.7175417222762235e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,5,23,5.4115163798060095,52.84683964654306,355.28260869565213,27.021739130434785,3469.556725543478,263.8841711956522,0,0,0,3.469556725543478e-06,2.6388417119565216e-07,23.0,2.1934509277343745e-15,2.6762001321181155e-15,4.764002692431303e-08,5.06743501287557e-08,4.4828457909222926e-08,1.9877031264108316e-09,2.642341982327153e-08,4.683429221985077e-08,4.453258615393982e-08,1.6161201669536726e-08,4.606570312899827e-08,1.4647734982400978e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,6,46,7.653039857325812,74.73671735669738,56.3695652173913,31.282608695652172,550.4840353260869,305.49422554347825,0,0,0,5.504840353260869e-07,3.0549422554347825e-07,46.0,4.386901855468749e-15,7.108837557351425e-15,4.990226083426027e-08,6.014226148416817e-08,4.48837326541895e-08,4.627528420853804e-09,3.736835867834869e-08,6.623369124145769e-08,7.259128616874377e-08,2.0878164685990004e-08,7.453314655741184e-08,1.7953265597860776e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,7,4,2.256758334191025,22.03865560733423,200.99999999999994,34.99999999999999,1962.8906249999995,341.79687499999994,0,0,0,1.9628906249999996e-06,3.4179687499999994e-07,4.0,3.814697265624999e-16,4.931494975072079e-16,4.604803577921689e-08,4.604803577921689e-08,4.604803577921689e-08,0.0,1.1019327803667115e-08,1.9531249999999998e-08,1.1147109240018463e-08,1.1147109240018463e-08,1.3810679320049792e-08,9.755859375e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,8,93,10.881694613449236,106.2665489594652,201.61827956989248,58.177419354838705,1968.9285114247311,568.1388608870967,0,0,0,1.9689285114247312e-06,5.681388608870967e-07,93.0,8.869171142578122e-15,1.1434020501572729e-14,4.924528081687428e-08,5.628799515566287e-08,4.5222570797147864e-08,2.401060088910622e-09,5.31332744797326e-08,9.417627696282181e-08,2.012275862312441e-07,1.5969398384276988e-08,1.9068088394246424e-07,1.4648437499999999e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,9,285,19.04923279949934,186.02766405761074,283.55263157894734,68.23684210526315,2769.0686677631575,666.3754111842105,0,0,0,2.7690686677631575e-06,6.663754111842105e-07,285.0,2.717971801757812e-14,3.9635951154967565e-14,5.7578006888867054e-08,7.701599727351788e-08,4.480703822904548e-08,7.535889793215812e-09,9.301383202880535e-08,1.6486272476693485e-07,3.031179542351195e-07,3.600949222394916e-08,2.847154730282745e-07,3.881864874080231e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,10,4,2.256758334191025,22.03865560733423,101.99999999999999,50.99999999999999,996.0937499999999,498.04687499999994,0,0,0,9.960937499999999e-07,4.980468749999999e-07,4.0,3.814697265624999e-16,6.688269851551466e-16,4.630530789946506e-08,4.630530789946506e-08,4.630530789946506e-08,0.0,1.1019327803667115e-08,1.9531249999999998e-08,1.1147109240018463e-08,1.1147109240018463e-08,1.3810679320049792e-08,9.755859375e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,11,222,16.812470934731934,164.18428647199156,67.16216216216215,67.1891891891892,655.8804898648648,656.1444256756757,0,0,0,6.558804898648648e-07,6.561444256756757e-07,222.0,2.1171569824218744e-14,3.028653302456589e-14,5.877012073886052e-08,8.036025355152014e-08,4.489287518436467e-08,8.908554950766348e-09,8.209214323599577e-08,1.455045354077279e-07,1.4445405203322662e-07,4.88393007630599e-08,1.520924252657048e-07,4.206625051590219e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,12,26,5.753627391751592,56.18776749757414,332.1923076923077,60.11538461538461,3244.065504807692,587.0643028846154,0,0,0,3.244065504807692e-06,5.870643028846153e-07,26.0,2.4795532226562493e-15,3.5177977533439196e-15,5.138310789920432e-08,5.7281348616728e-08,4.5788809681876805e-08,3.729725099487169e-09,2.809388374878707e-08,4.979511243742953e-08,4.984487326748581e-08,1.6516489376667168e-08,5.258956604916705e-08,1.4648437499999999e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,13,12,3.9088200952233594,38.17207124241562,97.5,61.999999999999986,952.1484375,605.4687499999999,0,0,0,9.521484375e-07,6.054687499999999e-07,12.0,1.1444091796874998e-15,2.0757508045268824e-15,4.919703709070427e-08,5.398174753465889e-08,4.6385689324068777e-08,3.4139431957731452e-09,1.908603562120781e-08,3.382911733532963e-08,3.387705341366227e-08,1.1486786385264784e-08,3.275490201415721e-08,9.765037057899875e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,14,6,2.763953195770684,26.991730427448086,258.49999999999994,61.999999999999986,2524.4140624999995,605.4687499999999,0,0,0,2.5244140624999996e-06,6.054687499999999e-07,6.0,5.722045898437499e-16,1.795693463637827e-15,4.857918591318707e-08,4.9973821249770065e-08,4.578991524002105e-08,1.972312207560452e-09,1.3495865213724042e-08,2.392079826936697e-08,1.6720663860027693e-08,1.1147109240018463e-08,1.7605230837226733e-08,9.755859375e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,15,25,5.641895835477563,55.09663901833557,100.57999999999998,83.97999999999999,982.2265624999999,820.1171874999999,0,0,0,9.822265624999998e-07,8.201171874999999e-07,25.0,2.3841857910156247e-15,4.505135524332431e-15,5.1111725341443266e-08,5.699272976881477e-08,4.4864100644050014e-08,4.329321467369918e-09,2.7548319509167786e-08,4.8828124999999996e-08,5.722699654064787e-08,1.4629811182676e-08,5.567347971172538e-08,1.4648437499999999e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,16,12,3.9088200952233594,38.17207124241562,281.74999999999994,100.0,2751.4648437499995,976.5625,0,0,0,2.7514648437499997e-06,9.765625e-07,12.0,1.1444091796874998e-15,2.7890084847143004e-15,5.7469711001681865e-08,6.536936102738352e-08,4.869486699546153e-08,5.080864026487892e-09,1.908603562120781e-08,3.382911733532963e-08,2.3799753482255554e-08,1.6074701021348784e-08,2.7621658458210378e-08,1.4648308536272938e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,17,4,2.256758334191025,22.03865560733423,128.0,101.99999999999999,1250.0,996.0937499999999,0,0,0,1.2499999999999999e-06,9.960937499999999e-07,4.0,3.814697265624999e-16,6.646605798381156e-16,4.477558773896e-08,4.477558773896e-08,4.477558773896e-08,0.0,1.1019327803667115e-08,1.9531249999999998e-08,1.1147109240018463e-08,1.1147109240018463e-08,1.3810679320049792e-08,9.755859375e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,18,2,1.5957691216057308,15.583682828180965,287.99999999999994,102.49999999999999,2812.4999999999995,1000.9765624999999,0,0,0,2.8124999999999998e-06,1.0009765624999999e-06,2.0,1.9073486328124996e-16,9.377460059675415e-16,4.5739796253852716e-08,4.6422271651870244e-08,4.5057320855835195e-08,6.824753980175244e-10,7.791841414090481e-09,1.3810679320049755e-08,1.1147109240018463e-08,5.5735546200092305e-09,1.091830067138572e-08,4.8779296875e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,19,28,5.970821321441846,58.30880196720553,281.9285714285714,106.07142857142857,2753.2087053571427,1035.853794642857,0,0,0,2.753208705357143e-06,1.0358537946428571e-06,28.0,2.6702880859374995e-15,7.551375160248392e-15,5.65381011914808e-08,6.834314021494e-08,4.5931974708736305e-08,7.319007395680591e-09,2.9154400983602765e-08,5.167483029423028e-08,3.196144944370013e-08,2.851394253514552e-08,3.650150929133157e-08,1.830888331577028e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,20,4,2.256758334191025,22.03865560733423,203.99999999999997,106.0,1992.1874999999998,1035.15625,0,0,0,1.9921874999999997e-06,1.03515625e-06,4.0,3.814697265624999e-16,4.819073019265938e-16,4.503419205729679e-08,4.503419205729679e-08,4.503419205729679e-08,0.0,1.1019327803667115e-08,1.9531249999999998e-08,1.1147109240018463e-08,1.1147109240018463e-08,1.3810679320049792e-08,9.755859375e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,21,50,7.978845608028654,77.91841414090483,351.5,110.86,3432.6171875,1082.6171875,0,0,0,3.4326171875e-06,1.0826171875e-06,50.0,4.768371582031249e-15,8.241127824233544e-15,5.829636415475319e-08,6.495164790605018e-08,4.820421192060459e-08,4.573558950059803e-09,3.895920707045241e-08,6.905339660024878e-08,4.324820647497538e-08,3.609887473739344e-08,4.838060869732631e-08,3.0517310623254096e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,22,20,5.046265044040321,49.27993207070626,283.15,112.74999999999997,2765.1367187499995,1101.0742187499998,0,0,0,2.7651367187499994e-06,1.1010742187499998e-06,20.0,1.9073486328124997e-15,5.247674270300254e-15,5.107035816002715e-08,6.527026683436516e-08,4.570122791161944e-08,5.454207502055852e-09,2.4639966035353124e-08,4.367320268554276e-08,3.5812944846181024e-08,2.04587845825644e-08,4.143233917237086e-08,1.1472848865407955e-08
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,23,2,1.5957691216057308,15.583682828180965,0.5,112.0,4.8828125,1093.75,0,0,0,4.8828124999999996e-09,1.09375e-06,2.0,1.9073486328124996e-16,2.276354006429025e-16,4.476404539161582e-08,4.476404539161582e-08,4.476404539161582e-08,0.0,7.791841414090481e-09,1.3810679320049755e-08,1.1147109240018463e-08,5.5735546200092305e-09,1.0918300671385715e-08,4.8779296875e-09
PEGDA01TPO10SiNPSam02_S2_P__GrID027_LOC_RC006006-5.00x5.00-Z Height_Forward-251001-CRO_e6344fc4.tiff,24,88,10.585134856802455,103.37045758596147,99.625,118.55681818181816,972.900390625,1157.781427556818,0,0,0,9.72900390625e-07,1.157781427556818e-06,88.0,8.392333984374998e-15,1.65478480126797e-14,6.401295972472237e-08,9.1287301771154e-08,4.5086353697095166e-08,1.3244569625358997e-08,5.1685228792980733e-08,9.160968280905135e-08,5.650325800738132e-08,4.847638247894358e-08,6.392738865645258e-08,4.31336764280619e-08
